Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2021-11,Ballard,9,375.0,9.0,57.0,229.0,205.0,5.0,439.0,439.0,438.94
2021-11,Ballard,10,350.0,10.0,49.0,198.0,204.0,4.0,406.0,406.0,405.09
2021-11,Ballard,11,350.0,6.0,53.0,221.0,184.0,3.0,408.0,399.0,386.06
2021-11,Ballard,12,372.0,9.0,48.0,230.0,192.0,6.0,428.0,401.0,373.69
2021-11,Cleveland STEM,9,186.0,28.0,19.0,130.0,98.0,0.0,228.0,228.0,227.91
2021-11,Cleveland STEM,10,186.0,25.0,17.0,105.0,116.0,1.0,222.0,222.0,222.0
2021-11,Cleveland STEM,11,192.0,16.0,28.0,124.0,100.0,1.0,225.0,208.0,187.21
2021-11,Cleveland STEM,12,211.0,14.0,14.0,138.0,98.0,0.0,236.0,193.0,165.34
2021-11,Franklin,9,239.0,64.0,45.0,170.0,154.0,3.0,327.0,327.0,326.58
2021-11,Franklin,10,206.0,63.0,37.0,155.0,135.0,1.0,291.0,291.0,290.24
2021-11,Franklin,11,243.0,53.0,29.0,151.0,158.0,1.0,310.0,303.0,260.43
2021-11,Franklin,12,232.0,100.0,33.0,170.0,181.0,0.0,351.0,331.0,276.33
2021-11,Garfield,9,366.0,25.0,37.0,224.0,191.0,8.0,423.0,423.0,423.0
2021-11,Garfield,10,348.0,22.0,35.0,202.0,192.0,5.0,399.0,399.0,398.11
2021-11,Garfield,11,356.0,28.0,38.0,202.0,211.0,1.0,414.0,397.0,360.09
2021-11,Garfield,12,372.0,38.0,35.0,232.0,202.0,2.0,436.0,381.0,326.65
2021-11,Lincoln,9,363.0,10.0,57.0,248.0,172.0,7.0,427.0,427.0,426.3
2021-11,Lincoln,10,353.0,7.0,29.0,204.0,174.0,10.0,388.0,388.0,387.87
2021-11,Lincoln,11,355.0,5.0,23.0,213.0,166.0,4.0,383.0,380.0,367.09
2021-11,Lincoln,12,173.0,2.0,12.0,109.0,77.0,1.0,187.0,170.0,161.91
2021-11,Roosevelt,9,345.0,15.0,44.0,194.0,202.0,3.0,399.0,399.0,398.79
2021-11,Roosevelt,10,340.0,9.0,38.0,183.0,196.0,4.0,383.0,383.0,380.85
2021-11,Roosevelt,11,348.0,8.0,38.0,214.0,178.0,1.0,393.0,385.0,368.96
2021-11,Roosevelt,12,371.0,13.0,28.0,215.0,192.0,2.0,409.0,382.0,350.88
2021-11,Chief Sealth International,9,218.0,55.0,70.0,178.0,134.0,6.0,318.0,318.0,317.95
2021-11,Chief Sealth International,10,225.0,55.0,55.0,171.0,139.0,2.0,312.0,312.0,309.6
2021-11,Chief Sealth International,11,225.0,63.0,51.0,167.0,159.0,2.0,328.0,289.0,257.11
2021-11,Chief Sealth International,12,163.0,53.0,47.0,127.0,119.0,0.0,246.0,209.0,185.64
2021-11,West Seattle,9,317.0,11.0,44.0,202.0,168.0,1.0,371.0,371.0,370.15
2021-11,West Seattle,10,243.0,11.0,35.0,153.0,131.0,3.0,287.0,287.0,285.91
2021-11,West Seattle,11,266.0,12.0,32.0,164.0,137.0,3.0,304.0,290.0,269.73
2021-11,West Seattle,12,229.0,13.0,35.0,143.0,126.0,0.0,269.0,248.0,211.84
2021-11,Ingraham,9,304.0,36.0,58.0,200.0,182.0,3.0,385.0,385.0,384.91
2021-11,Ingraham,10,274.0,30.0,62.0,148.0,204.0,5.0,357.0,357.0,355.68
2021-11,Ingraham,11,276.0,31.0,47.0,182.0,161.0,2.0,345.0,333.0,303.28
2021-11,Ingraham,12,305.0,44.0,38.0,194.0,181.0,5.0,380.0,357.0,307.15
2021-11,Rainier Beach,9,134.0,51.0,26.0,109.0,97.0,0.0,206.0,206.0,206.0
2021-11,Rainier Beach,10,118.0,53.0,23.0,90.0,93.0,1.0,184.0,184.0,184.0
