Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2023-11,Ballard,9,377.0,9.0,58.0,228.0,206.0,6.0,440.0,440.0,439.31
2023-11,Ballard,10,314.0,11.0,53.0,203.0,161.0,11.0,375.0,375.0,374.37
2023-11,Ballard,11,358.0,11.0,65.0,219.0,202.0,9.0,430.0,418.0,401.79
2023-11,Ballard,12,355.0,11.0,47.0,205.0,201.0,3.0,409.0,387.0,363.33
2023-11,Cleveland STEM,9,169.0,43.0,25.0,109.0,113.0,6.0,228.0,228.0,227.59
2023-11,Cleveland STEM,10,183.0,27.0,28.0,133.0,95.0,0.0,228.0,228.0,228.0
2023-11,Cleveland STEM,11,190.0,22.0,16.0,128.0,93.0,2.0,223.0,190.0,162.73
2023-11,Cleveland STEM,12,186.0,22.0,13.0,103.0,109.0,1.0,213.0,169.0,132.01
2023-11,Franklin,9,211.0,72.0,43.0,149.0,160.0,1.0,310.0,310.0,310.0
2023-11,Franklin,10,155.0,70.0,39.0,120.0,127.0,2.0,249.0,249.0,248.3
2023-11,Franklin,11,234.0,85.0,37.0,173.0,166.0,4.0,343.0,322.0,276.76
2023-11,Franklin,12,214.0,96.0,42.0,173.0,162.0,1.0,336.0,298.0,255.22
2023-11,Garfield,9,318.0,37.0,44.0,192.0,193.0,9.0,394.0,394.0,394.0
2023-11,Garfield,10,320.0,36.0,45.0,202.0,185.0,5.0,392.0,392.0,391.59
2023-11,Garfield,11,371.0,32.0,39.0,223.0,199.0,15.0,437.0,416.0,362.7
2023-11,Garfield,12,345.0,36.0,42.0,199.0,211.0,7.0,417.0,377.0,336.34
2023-11,Lincoln,9,375.0,9.0,41.0,225.0,189.0,9.0,423.0,423.0,420.78
2023-11,Lincoln,10,431.0,11.0,40.0,267.0,201.0,12.0,480.0,480.0,478.91
2023-11,Lincoln,11,353.0,20.0,45.0,239.0,163.0,13.0,415.0,407.0,389.41
2023-11,Lincoln,12,347.0,14.0,26.0,196.0,172.0,18.0,386.0,371.0,342.83
2023-11,Roosevelt,9,327.0,14.0,44.0,201.0,177.0,5.0,383.0,383.0,382.38
2023-11,Roosevelt,10,299.0,22.0,41.0,176.0,172.0,6.0,354.0,354.0,351.23
2023-11,Roosevelt,11,346.0,19.0,38.0,194.0,193.0,11.0,398.0,393.0,369.36
2023-11,Roosevelt,12,348.0,10.0,47.0,192.0,208.0,2.0,402.0,379.0,339.93
2023-11,Chief Sealth International,9,211.0,59.0,55.0,167.0,139.0,1.0,307.0,307.0,306.09
2023-11,Chief Sealth International,10,201.0,67.0,49.0,152.0,145.0,4.0,301.0,301.0,300.57
2023-11,Chief Sealth International,11,211.0,48.0,52.0,170.0,124.0,4.0,298.0,242.0,222.27
2023-11,Chief Sealth International,12,204.0,59.0,54.0,162.0,133.0,3.0,298.0,234.0,209.38
2023-11,West Seattle,9,296.0,15.0,59.0,205.0,156.0,3.0,364.0,364.0,361.89
2023-11,West Seattle,10,300.0,6.0,50.0,190.0,158.0,7.0,355.0,355.0,353.16
2023-11,West Seattle,11,317.0,14.0,47.0,201.0,169.0,7.0,377.0,365.0,330.09
2023-11,West Seattle,12,255.0,7.0,37.0,164.0,130.0,5.0,299.0,282.0,247.17
