Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2021-09,Ballard,9,378.0,7.0,60.0,229.0,210.0,4.0,443.0,443.0,442.81
2021-09,Ballard,10,353.0,11.0,50.0,203.0,205.0,4.0,412.0,412.0,410.8
2021-09,Ballard,11,353.0,4.0,53.0,220.0,187.0,2.0,409.0,400.0,386.74
2021-09,Ballard,12,375.0,8.0,43.0,225.0,196.0,4.0,425.0,398.0,374.32
2021-09,Cleveland STEM,9,186.0,28.0,19.0,128.0,100.0,0.0,228.0,228.0,227.7
2021-09,Cleveland STEM,10,183.0,25.0,18.0,104.0,115.0,1.0,220.0,220.0,220.0
2021-09,Cleveland STEM,11,192.0,15.0,26.0,122.0,101.0,1.0,224.0,208.0,184.57
2021-09,Cleveland STEM,12,210.0,14.0,14.0,137.0,98.0,0.0,235.0,192.0,164.14
2021-09,Franklin,9,264.0,64.0,50.0,184.0,167.0,3.0,354.0,354.0,351.78
2021-09,Franklin,10,217.0,63.0,35.0,158.0,143.0,1.0,302.0,302.0,301.73
2021-09,Franklin,11,254.0,48.0,29.0,153.0,162.0,1.0,316.0,312.0,272.45
2021-09,Franklin,12,239.0,95.0,33.0,170.0,183.0,0.0,353.0,340.0,275.58
2021-09,Garfield,9,377.0,25.0,37.0,230.0,196.0,9.0,435.0,435.0,434.54
2021-09,Garfield,10,346.0,21.0,34.0,200.0,192.0,3.0,395.0,395.0,394.92
2021-09,Garfield,11,361.0,24.0,38.0,205.0,208.0,2.0,415.0,404.0,379.31
2021-09,Garfield,12,389.0,34.0,35.0,242.0,205.0,2.0,449.0,394.0,342.78
2021-09,Lincoln,9,363.0,9.0,53.0,244.0,170.0,8.0,422.0,422.0,421.06
2021-09,Lincoln,10,354.0,6.0,25.0,202.0,173.0,9.0,384.0,384.0,383.9
2021-09,Lincoln,11,355.0,5.0,23.0,213.0,166.0,4.0,383.0,378.0,368.53
2021-09,Lincoln,12,173.0,2.0,13.0,109.0,78.0,1.0,188.0,171.0,163.76
2021-09,Roosevelt,9,348.0,12.0,44.0,194.0,203.0,2.0,399.0,399.0,398.49
2021-09,Roosevelt,10,339.0,6.0,37.0,179.0,197.0,4.0,380.0,380.0,377.82
2021-09,Roosevelt,11,347.0,4.0,41.0,212.0,178.0,1.0,391.0,391.0,369.31
2021-09,Roosevelt,12,372.0,10.0,30.0,214.0,192.0,2.0,408.0,408.0,351.84
