Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2023-06,Ballard,9,313.0,6.0,55.0,201.0,157.0,12.0,370.0,370.0,369.59
2023-06,Ballard,10,356.0,12.0,67.0,220.0,202.0,8.0,430.0,430.0,426.74
2023-06,Ballard,11,347.0,11.0,42.0,199.0,194.0,4.0,397.0,386.0,367.65
2023-06,Ballard,12,338.0,8.0,50.0,217.0,170.0,8.0,395.0,376.0,351.85
2023-06,Cleveland STEM,9,188.0,27.0,28.0,134.0,99.0,0.0,233.0,233.0,233.0
2023-06,Cleveland STEM,10,196.0,24.0,17.0,133.0,98.0,1.0,232.0,232.0,231.05
2023-06,Cleveland STEM,11,188.0,21.0,13.0,102.0,112.0,1.0,215.0,193.0,168.49
2023-06,Cleveland STEM,12,187.0,15.0,24.0,118.0,97.0,1.0,216.0,182.0,150.81
2023-06,Franklin,9,156.0,62.0,38.0,116.0,121.0,2.0,239.0,239.0,237.14
2023-06,Franklin,10,228.0,75.0,38.0,165.0,159.0,3.0,327.0,327.0,325.75
2023-06,Franklin,11,207.0,70.0,39.0,159.0,141.0,1.0,301.0,284.0,257.63
2023-06,Franklin,12,225.0,100.0,36.0,173.0,170.0,1.0,344.0,311.0,253.35
2023-06,Garfield,9,296.0,31.0,45.0,192.0,164.0,6.0,362.0,362.0,362.0
2023-06,Garfield,10,362.0,26.0,34.0,222.0,185.0,10.0,417.0,417.0,414.64
2023-06,Garfield,11,333.0,33.0,41.0,197.0,197.0,7.0,401.0,385.0,346.42
2023-06,Garfield,12,361.0,28.0,38.0,211.0,207.0,3.0,421.0,380.0,332.01
2023-06,Lincoln,9,426.0,7.0,46.0,269.0,200.0,8.0,477.0,477.0,476.79
2023-06,Lincoln,10,348.0,15.0,47.0,236.0,164.0,8.0,408.0,408.0,406.14
2023-06,Lincoln,11,340.0,14.0,28.0,200.0,166.0,15.0,381.0,376.0,358.16
2023-06,Lincoln,12,336.0,10.0,34.0,211.0,163.0,5.0,379.0,367.0,350.35
2023-06,Roosevelt,9,304.0,18.0,43.0,176.0,176.0,3.0,355.0,355.0,353.56
2023-06,Roosevelt,10,333.0,17.0,36.0,187.0,186.0,8.0,381.0,381.0,377.67
2023-06,Roosevelt,11,342.0,9.0,37.0,180.0,202.0,2.0,384.0,369.0,339.58
2023-06,Roosevelt,12,343.0,7.0,35.0,205.0,177.0,2.0,384.0,364.0,334.28
2023-06,Chief Sealth International,9,201.0,62.0,43.0,137.0,151.0,4.0,292.0,292.0,292.0
2023-06,Chief Sealth International,10,206.0,49.0,56.0,170.0,119.0,5.0,294.0,294.0,291.95
2023-06,Chief Sealth International,11,194.0,56.0,51.0,153.0,126.0,2.0,281.0,237.0,215.24
2023-06,Chief Sealth International,12,233.0,68.0,45.0,172.0,161.0,2.0,335.0,262.0,232.04
2023-06,West Seattle,9,291.0,5.0,57.0,186.0,158.0,8.0,352.0,352.0,351.09
2023-06,West Seattle,10,313.0,14.0,44.0,200.0,163.0,7.0,370.0,370.0,367.21
2023-06,West Seattle,11,246.0,12.0,36.0,164.0,125.0,4.0,293.0,290.0,273.72
2023-06,West Seattle,12,272.0,10.0,30.0,163.0,140.0,4.0,307.0,280.0,234.43
2023-06,Ingraham,9,273.0,37.0,70.0,196.0,166.0,3.0,365.0,365.0,364.17
2023-06,Ingraham,10,270.0,43.0,55.0,190.0,160.0,7.0,357.0,357.0,355.4
2023-06,Ingraham,11,258.0,42.0,60.0,144.0,198.0,7.0,349.0,338.0,314.57
2023-06,Ingraham,12,269.0,38.0,48.0,188.0,150.0,7.0,345.0,312.0,259.27
2023-06,Rainier Beach,9,126.0,55.0,30.0,103.0,96.0,1.0,200.0,200.0,200.0
2023-06,Rainier Beach,10,127.0,45.0,26.0,102.0,90.0,0.0,192.0,192.0,192.0
2023-06,Rainier Beach,11,103.0,50.0,19.0,82.0,80.0,2.0,164.0,154.0,140.44
2023-06,Rainier Beach,12,122.0,69.0,27.0,109.0,101.0,0.0,210.0,193.0,163.19
2023-06,Nathan Hale,9,235.0,31.0,57.0,164.0,143.0,7.0,314.0,314.0,312.48
2023-06,Nathan Hale,10,198.0,29.0,53.0,152.0,112.0,7.0,271.0,271.0,270.23
