Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2023-05,Ballard,9,314.0,6.0,52.0,201.0,156.0,12.0,369.0,369.0,368.46
2023-05,Ballard,10,356.0,12.0,66.0,220.0,202.0,8.0,430.0,430.0,426.74
2023-05,Ballard,11,346.0,11.0,43.0,199.0,194.0,4.0,397.0,386.0,368.3
2023-05,Ballard,12,335.0,8.0,52.0,216.0,170.0,8.0,394.0,375.0,351.68
2023-05,Cleveland STEM,9,188.0,28.0,28.0,135.0,99.0,0.0,234.0,234.0,234.0
2023-05,Cleveland STEM,10,196.0,24.0,17.0,133.0,98.0,1.0,232.0,232.0,231.05
2023-05,Cleveland STEM,11,189.0,22.0,13.0,103.0,113.0,1.0,217.0,195.0,170.49
2023-05,Cleveland STEM,12,187.0,15.0,24.0,118.0,97.0,1.0,216.0,182.0,150.81
2023-05,Franklin,9,156.0,62.0,38.0,116.0,121.0,2.0,239.0,239.0,237.58
2023-05,Franklin,10,230.0,76.0,36.0,166.0,160.0,3.0,329.0,329.0,327.75
2023-05,Franklin,11,210.0,71.0,37.0,160.0,142.0,1.0,303.0,286.0,259.57
2023-05,Franklin,12,227.0,103.0,34.0,175.0,172.0,1.0,348.0,314.0,257.0
2023-05,Garfield,9,297.0,31.0,46.0,192.0,164.0,6.0,362.0,362.0,362.0
2023-05,Garfield,10,366.0,25.0,34.0,225.0,186.0,10.0,421.0,421.0,418.74
2023-05,Garfield,11,332.0,31.0,43.0,197.0,196.0,7.0,400.0,384.0,345.39
2023-05,Garfield,12,362.0,28.0,37.0,212.0,206.0,3.0,421.0,380.0,331.88
2023-05,Lincoln,9,427.0,6.0,46.0,269.0,200.0,8.0,477.0,477.0,476.79
2023-05,Lincoln,10,348.0,15.0,47.0,235.0,165.0,8.0,408.0,408.0,406.86
2023-05,Lincoln,11,342.0,14.0,28.0,202.0,166.0,15.0,383.0,378.0,359.78
2023-05,Lincoln,12,336.0,11.0,34.0,211.0,164.0,5.0,380.0,368.0,351.38
2023-05,Roosevelt,9,304.0,18.0,44.0,176.0,177.0,3.0,356.0,356.0,354.69
2023-05,Roosevelt,10,332.0,17.0,39.0,187.0,187.0,8.0,382.0,382.0,378.81
2023-05,Roosevelt,11,342.0,9.0,39.0,181.0,203.0,2.0,386.0,371.0,342.24
2023-05,Roosevelt,12,343.0,7.0,36.0,205.0,178.0,2.0,385.0,365.0,335.45
2023-05,Chief Sealth International,9,207.0,65.0,45.0,144.0,154.0,4.0,302.0,302.0,302.0
2023-05,Chief Sealth International,10,206.0,51.0,59.0,173.0,120.0,5.0,298.0,298.0,296.37
2023-05,Chief Sealth International,11,197.0,55.0,52.0,155.0,126.0,3.0,284.0,240.0,218.02
2023-05,Chief Sealth International,12,233.0,70.0,46.0,175.0,161.0,2.0,338.0,266.0,235.48
2023-05,West Seattle,9,292.0,4.0,57.0,185.0,158.0,8.0,351.0,351.0,350.09
2023-05,West Seattle,10,312.0,14.0,44.0,199.0,163.0,7.0,369.0,369.0,366.62
2023-05,West Seattle,11,247.0,12.0,36.0,164.0,126.0,4.0,294.0,291.0,274.25
2023-05,West Seattle,12,272.0,10.0,30.0,163.0,140.0,4.0,307.0,280.0,235.55
2023-05,Ingraham,9,280.0,37.0,67.0,198.0,168.0,3.0,369.0,369.0,368.17
2023-05,Ingraham,10,269.0,45.0,55.0,192.0,161.0,6.0,359.0,359.0,357.68
2023-05,Ingraham,11,266.0,43.0,57.0,149.0,200.0,7.0,356.0,345.0,321.94
2023-05,Ingraham,12,271.0,39.0,48.0,190.0,151.0,7.0,348.0,314.0,262.28
2023-05,Rainier Beach,9,126.0,55.0,31.0,103.0,97.0,1.0,201.0,201.0,201.0
2023-05,Rainier Beach,10,128.0,44.0,27.0,103.0,90.0,0.0,193.0,193.0,193.0
2023-05,Rainier Beach,11,105.0,48.0,19.0,82.0,80.0,2.0,164.0,155.0,140.54
2023-05,Rainier Beach,12,122.0,70.0,27.0,110.0,101.0,0.0,211.0,193.0,163.1
2023-05,Nathan Hale,9,235.0,31.0,56.0,164.0,143.0,6.0,313.0,313.0,311.61
2023-05,Nathan Hale,10,199.0,29.0,53.0,153.0,112.0,7.0,272.0,272.0,271.23
2023-05,Nathan Hale,11,199.0,26.0,36.0,143.0,108.0,3.0,254.0,245.0,232.69
2023-05,Nathan Hale,12,210.0,18.0,21.0,128.0,114.0,5.0,247.0,235.0,199.69
2023-05,NOVA,9,33.0,3.0,17.0,17.0,19.0,16.0,52.0,52.0,51.25
2023-05,NOVA,10,38.0,1.0,17.0,21.0,23.0,12.0,56.0,56.0,54.16
2023-05,NOVA,11,53.0,1.0,19.0,30.0,32.0,11.0,73.0,73.0,67.49
2023-05,NOVA,12,48.0,1.0,17.0,22.0,36.0,7.0,65.0,65.0,62.45
2023-05,Center School,9,50.0,0.0,9.0,15.0,32.0,12.0,59.0,59.0,58.81
2023-05,Center School,10,28.0,1.0,15.0,15.0,24.0,5.0,44.0,44.0,43.53
2023-05,Center School,11,37.0,1.0,13.0,23.0,26.0,2.0,51.0,49.0,43.6
2023-05,Center School,12,50.0,0.0,20.0,35.0,31.0,4.0,70.0,62.0,39.99
2023-05,Denny International,6,162.0,58.0,54.0,150.0,108.0,2.0,260.0,260.0,260.0
2023-05,Denny International,7,160.0,71.0,50.0,129.0,133.0,1.0,263.0,263.0,262.95
2023-05,Denny International,8,196.0,55.0,49.0,151.0,129.0,1.0,281.0,281.0,280.2
2023-05,Eckstein,6,283.0,14.0,40.0,155.0,176.0,1.0,332.0,332.0,332.0
2023-05,Eckstein,7,295.0,15.0,32.0,176.0,163.0,2.0,341.0,341.0,338.46
2023-05,Eckstein,8,325.0,15.0,40.0,190.0,181.0,6.0,377.0,377.0,376.29
2023-05,Hamilton International,6,250.0,14.0,48.0,163.0,142.0,4.0,309.0,309.0,309.0
2023-05,Hamilton International,7,245.0,11.0,22.0,144.0,124.0,8.0,276.0,276.0,275.06
2023-05,Hamilton International,8,305.0,6.0,32.0,172.0,165.0,4.0,341.0,341.0,338.23
2023-05,Jane Addams,6,192.0,44.0,62.0,143.0,136.0,5.0,284.0,284.0,284.0
2023-05,Jane Addams,7,235.0,26.0,31.0,144.0,138.0,4.0,286.0,286.0,286.0
2023-05,Jane Addams,8,240.0,25.0,52.0,162.0,139.0,10.0,311.0,311.0,309.37
2023-05,Madison,6,269.0,19.0,46.0,155.0,172.0,3.0,330.0,330.0,330.0
2023-05,Madison,7,273.0,12.0,37.0,177.0,140.0,4.0,321.0,321.0,320.82
2023-05,Madison,8,276.0,17.0,51.0,190.0,142.0,5.0,337.0,337.0,335.78
2023-05,Meany,6,126.0,21.0,25.0,92.0,77.0,1.0,170.0,170.0,170.0
2023-05,Meany,7,115.0,27.0,22.0,81.0,80.0,0.0,161.0,161.0,161.0
2023-05,Meany,8,123.0,19.0,30.0,95.0,71.0,5.0,171.0,171.0,170.84
