Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2024-09,Ballard,9,390.0,13.0,49.0,221.0,213.0,13.0,447.0,447.0,445.3
2024-09,Ballard,10,376.0,11.0,56.0,230.0,204.0,7.0,441.0,441.0,439.64
2024-09,Ballard,11,323.0,8.0,55.0,207.0,168.0,9.0,384.0,375.0,362.48
2024-09,Ballard,12,351.0,10.0,64.0,214.0,200.0,8.0,422.0,410.0,380.33
2024-09,Cleveland STEM,9,175.0,26.0,21.0,112.0,101.0,0.0,213.0,213.0,213.0
2024-09,Cleveland STEM,10,171.0,35.0,25.0,112.0,107.0,5.0,224.0,224.0,224.0
2024-09,Cleveland STEM,11,176.0,24.0,25.0,127.0,89.0,0.0,216.0,188.0,167.9
2024-09,Cleveland STEM,12,184.0,17.0,14.0,120.0,89.0,2.0,211.0,148.0,119.96
2024-09,Franklin,9,190.0,75.0,32.0,146.0,138.0,3.0,287.0,287.0,286.82
2024-09,Franklin,10,195.0,81.0,41.0,147.0,154.0,1.0,302.0,302.0,300.05
2024-09,Franklin,11,188.0,69.0,50.0,145.0,143.0,2.0,290.0,271.0,246.65
2024-09,Franklin,12,229.0,131.0,44.0,198.0,190.0,4.0,392.0,340.0,280.54
2024-09,Garfield,9,260.0,34.0,25.0,165.0,145.0,5.0,315.0,315.0,313.88
2024-09,Garfield,10,289.0,37.0,41.0,182.0,174.0,6.0,362.0,362.0,360.34
2024-09,Garfield,11,320.0,33.0,36.0,192.0,179.0,9.0,380.0,360.0,314.07
2024-09,Garfield,12,362.0,29.0,34.0,222.0,190.0,11.0,423.0,374.0,312.08
2024-09,Lincoln,9,380.0,12.0,38.0,240.0,183.0,4.0,427.0,427.0,426.6
2024-09,Lincoln,10,386.0,8.0,55.0,237.0,200.0,11.0,448.0,448.0,446.34
2024-09,Lincoln,11,431.0,8.0,49.0,270.0,203.0,13.0,486.0,479.0,461.45
