Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2020-11,Ballard,9,364.0,10.0,45.0,207.0,206.0,3.0,416.0,416.0,415.68
2020-11,Ballard,10,368.0,4.0,44.0,221.0,192.0,2.0,415.0,415.0,413.61
2020-11,Ballard,11,383.0,9.0,39.0,229.0,200.0,1.0,430.0,405.0,385.13
2020-11,Ballard,12,437.0,9.0,47.0,260.0,229.0,2.0,491.0,429.0,388.74
2020-11,Cleveland STEM,9,193.0,25.0,18.0,113.0,117.0,1.0,231.0,231.0,230.59
2020-11,Cleveland STEM,10,202.0,16.0,25.0,126.0,107.0,1.0,234.0,234.0,233.94
2020-11,Cleveland STEM,11,211.0,13.0,13.0,137.0,98.0,0.0,235.0,216.0,177.43
2020-11,Cleveland STEM,12,190.0,20.0,18.0,110.0,113.0,0.0,223.0,186.0,148.86
2020-11,Franklin,9,218.0,61.0,27.0,149.0,147.0,1.0,297.0,297.0,297.0
2020-11,Franklin,10,229.0,46.0,25.0,132.0,156.0,1.0,289.0,289.0,288.1
2020-11,Franklin,11,225.0,83.0,33.0,149.0,177.0,0.0,326.0,308.0,277.8
2020-11,Franklin,12,234.0,76.0,40.0,153.0,181.0,0.0,334.0,306.0,271.01
2020-11,Garfield,9,353.0,22.0,37.0,204.0,200.0,4.0,408.0,408.0,408.0
2020-11,Garfield,10,358.0,23.0,36.0,202.0,206.0,1.0,409.0,409.0,407.72
2020-11,Garfield,11,362.0,33.0,38.0,233.0,189.0,2.0,424.0,395.0,339.46
2020-11,Garfield,12,444.0,28.0,30.0,240.0,250.0,1.0,491.0,415.0,348.51
2020-11,Lincoln,9,359.0,6.0,32.0,207.0,183.0,6.0,396.0,396.0,395.37
2020-11,Lincoln,10,357.0,4.0,32.0,217.0,175.0,1.0,393.0,393.0,392.37
2020-11,Lincoln,11,169.0,4.0,15.0,108.0,78.0,1.0,187.0,187.0,162.45
2020-11,Roosevelt,9,343.0,10.0,41.0,190.0,197.0,2.0,389.0,389.0,386.36
2020-11,Roosevelt,10,347.0,5.0,43.0,210.0,183.0,1.0,394.0,394.0,392.97
2020-11,Roosevelt,11,380.0,9.0,28.0,217.0,194.0,3.0,414.0,401.0,369.34
2020-11,Roosevelt,12,476.0,10.0,28.0,251.0,258.0,3.0,512.0,446.0,402.06
2020-11,Chief Sealth International,9,223.0,57.0,62.0,172.0,145.0,1.0,318.0,318.0,317.65
2020-11,Chief Sealth International,10,231.0,55.0,57.0,168.0,162.0,0.0,330.0,330.0,328.88
2020-11,Chief Sealth International,11,169.0,48.0,41.0,120.0,120.0,1.0,241.0,213.0,179.46
2020-11,Chief Sealth International,12,196.0,32.0,40.0,143.0,118.0,0.0,261.0,202.0,176.86
2020-11,West Seattle,9,245.0,11.0,36.0,157.0,133.0,0.0,290.0,290.0,290.0
2020-11,West Seattle,10,263.0,12.0,33.0,168.0,135.0,0.0,303.0,303.0,302.3
2020-11,West Seattle,11,226.0,13.0,29.0,133.0,128.0,0.0,261.0,247.0,218.15
2020-11,West Seattle,12,242.0,9.0,38.0,140.0,146.0,0.0,286.0,244.0,211.99
2020-11,Ingraham,9,293.0,30.0,57.0,155.0,216.0,1.0,372.0,372.0,371.35
2020-11,Ingraham,10,290.0,32.0,52.0,195.0,169.0,0.0,364.0,364.0,361.19
2020-11,Ingraham,11,309.0,38.0,32.0,197.0,176.0,2.0,375.0,363.0,325.62
2020-11,Ingraham,12,302.0,36.0,43.0,192.0,175.0,2.0,369.0,327.0,266.87
2020-11,Rainier Beach,9,128.0,48.0,21.0,91.0,99.0,0.0,190.0,190.0,190.0
2020-11,Rainier Beach,10,124.0,60.0,32.0,110.0,94.0,0.0,204.0,204.0,204.0
2020-11,Rainier Beach,11,125.0,52.0,29.0,107.0,88.0,0.0,195.0,195.0,158.1
2020-11,Rainier Beach,12,113.0,56.0,33.0,105.0,85.0,0.0,190.0,190.0,149.2
2020-11,Nathan Hale,9,211.0,26.0,49.0,147.0,126.0,1.0,274.0,274.0,272.74
2020-11,Nathan Hale,10,218.0,23.0,30.0,143.0,122.0,2.0,267.0,267.0,266.84
2020-11,Nathan Hale,11,246.0,19.0,36.0,158.0,137.0,2.0,297.0,275.0,254.72
2020-11,Nathan Hale,12,230.0,24.0,44.0,147.0,143.0,1.0,291.0,251.0,224.4
2020-11,NOVA,9,25.0,3.0,14.0,18.0,21.0,2.0,41.0,41.0,41.0
2020-11,NOVA,10,38.0,0.0,9.0,18.0,27.0,2.0,47.0,47.0,47.0
2020-11,NOVA,11,49.0,1.0,20.0,30.0,35.0,4.0,69.0,69.0,69.0
2020-11,NOVA,12,50.0,0.0,20.0,25.0,43.0,2.0,70.0,70.0,70.0
2020-11,Center School,9,45.0,1.0,14.0,19.0,38.0,3.0,60.0,60.0,60.0
2020-11,Center School,10,53.0,1.0,26.0,31.0,45.0,4.0,80.0,80.0,79.01
2020-11,Center School,11,45.0,1.0,15.0,25.0,35.0,1.0,61.0,58.0,52.74
2020-11,Center School,12,43.0,0.0,8.0,15.0,33.0,3.0,51.0,46.0,36.25
2020-11,Denny International,6,206.0,62.0,66.0,166.0,144.0,0.0,310.0,310.0,310.0
2020-11,Denny International,7,193.0,54.0,52.0,133.0,147.0,0.0,280.0,280.0,280.0
2020-11,Denny International,8,197.0,43.0,64.0,160.0,123.0,0.0,283.0,283.0,283.0
2020-11,Eckstein,6,312.0,11.0,54.0,187.0,185.0,2.0,374.0,374.0,374.0
2020-11,Eckstein,7,317.0,17.0,54.0,189.0,188.0,2.0,379.0,379.0,378.16
2020-11,Eckstein,8,310.0,16.0,42.0,177.0,183.0,2.0,362.0,362.0,360.62
2020-11,Hamilton International,6,304.0,7.0,41.0,174.0,175.0,1.0,350.0,350.0,349.2
2020-11,Hamilton International,7,314.0,3.0,30.0,184.0,161.0,2.0,347.0,347.0,345.69
2020-11,Hamilton International,8,292.0,6.0,42.0,172.0,164.0,2.0,338.0,338.0,333.88
2020-11,Jane Addams,6,253.0,35.0,57.0,177.0,156.0,2.0,335.0,335.0,335.0
2020-11,Jane Addams,7,286.0,36.0,47.0,184.0,169.0,1.0,354.0,354.0,353.06
2020-11,Jane Addams,8,250.0,27.0,44.0,164.0,143.0,4.0,311.0,311.0,308.69
2020-11,Madison,6,294.0,18.0,43.0,192.0,155.0,1.0,348.0,348.0,348.0
2020-11,Madison,7,278.0,4.0,50.0,169.0,159.0,1.0,329.0,329.0,329.0
2020-11,Madison,8,293.0,12.0,43.0,180.0,165.0,1.0,346.0,346.0,345.18
2020-11,Meany,6,111.0,19.0,25.0,85.0,68.0,1.0,154.0,154.0,154.0
2020-11,Meany,7,123.0,11.0,26.0,86.0,69.0,2.0,157.0,157.0,156.18
2020-11,Meany,8,133.0,9.0,25.0,88.0,77.0,1.0,166.0,166.0,165.68
2020-11,Mercer International,6,278.0,84.0,57.0,197.0,199.0,2.0,398.0,398.0,398.0
2020-11,Mercer International,7,295.0,61.0,43.0,208.0,169.0,0.0,377.0,377.0,376.82
2020-11,Mercer International,8,304.0,69.0,45.0,210.0,187.0,0.0,397.0,397.0,396.96
2020-11,Robert Eagle Staff,6,180.0,23.0,49.0,106.0,134.0,1.0,241.0,241.0,241.0
2020-11,Robert Eagle Staff,7,188.0,16.0,27.0,111.0,110.0,1.0,222.0,222.0,219.96
2020-11,Robert Eagle Staff,8,245.0,19.0,50.0,174.0,134.0,0.0,308.0,308.0,306.69
2020-11,Whitman,6,208.0,11.0,41.0,152.0,104.0,0.0,256.0,256.0,256.0
2020-11,Whitman,7,167.0,8.0,37.0,104.0,105.0,1.0,210.0,210.0,209.76
2020-11,Whitman,8,161.0,6.0,29.0,100.0,93.0,0.0,193.0,193.0,191.78
2020-11,Washington,6,156.0,36.0,19.0,103.0,100.0,0.0,203.0,203.0,203.0
2020-11,Washington,7,137.0,34.0,23.0,101.0,85.0,0.0,186.0,186.0,185.11
2020-11,Washington,8,181.0,25.0,17.0,114.0,102.0,2.0,218.0,218.0,217.36
2020-11,McClure,6,128.0,6.0,22.0,84.0,70.0,1.0,155.0,155.0,155.0
2020-11,McClure,7,119.0,6.0,29.0,81.0,72.0,0.0,153.0,153.0,152.77
2020-11,McClure,8,138.0,8.0,29.0,85.0,86.0,1.0,172.0,172.0,171.77
2020-11,Aki Kurose,6,137.0,68.0,40.0,125.0,105.0,0.0,230.0,230.0,230.0
2020-11,Aki Kurose,7,156.0,56.0,32.0,108.0,120.0,0.0,228.0,228.0,228.0
2020-11,Aki Kurose,8,180.0,55.0,35.0,137.0,122.0,0.0,259.0,259.0,257.67
2020-11,Adams,K,47.0,4.0,2.0,29.0,24.0,0.0,53.0,53.0,53.0
2020-11,Adams,1,69.0,2.0,3.0,46.0,27.0,1.0,74.0,74.0,74.0
2020-11,Adams,2,62.0,4.0,6.0,37.0,34.0,0.0,71.0,71.0,71.0
2020-11,Adams,3,47.0,7.0,7.0,36.0,25.0,0.0,61.0,61.0,61.0
2020-11,Adams,4,70.0,3.0,11.0,42.0,41.0,0.0,83.0,83.0,83.0
2020-11,Adams,5,72.0,2.0,16.0,46.0,42.0,1.0,89.0,89.0,89.0
2020-11,Alki,K,49.0,0.0,1.0,22.0,28.0,0.0,50.0,50.0,50.0
2020-11,Alki,1,43.0,5.0,0.0,23.0,25.0,0.0,48.0,48.0,48.0
2020-11,Alki,2,48.0,3.0,7.0,35.0,23.0,0.0,58.0,58.0,58.0
2020-11,Alki,3,56.0,1.0,6.0,30.0,33.0,0.0,63.0,63.0,63.0
2020-11,Alki,4,34.0,4.0,16.0,31.0,23.0,0.0,54.0,54.0,54.0
2020-11,Alki,5,41.0,2.0,7.0,26.0,24.0,0.0,50.0,50.0,50.0
2020-11,Arbor Heights,Preschool,26.0,0.0,3.0,6.0,23.0,0.0,29.0,0.0,0.0
2020-11,Arbor Heights,K,74.0,1.0,6.0,46.0,34.0,0.0,80.0,80.0,80.0
2020-11,Arbor Heights,1,80.0,8.0,11.0,54.0,43.0,0.0,97.0,97.0,97.0
2020-11,Arbor Heights,2,77.0,8.0,15.0,43.0,55.0,0.0,98.0,98.0,98.0
2020-11,Arbor Heights,3,65.0,7.0,18.0,44.0,45.0,0.0,89.0,89.0,89.0
2020-11,Arbor Heights,4,75.0,4.0,12.0,47.0,44.0,0.0,91.0,91.0,91.0
2020-11,Arbor Heights,5,61.0,5.0,14.0,39.0,40.0,0.0,79.0,79.0,79.0
2020-11,Daniel Bagley,K,56.0,4.0,4.0,32.0,32.0,0.0,64.0,64.0,64.0
2020-11,Daniel Bagley,1,65.0,6.0,7.0,38.0,39.0,0.0,77.0,77.0,77.0
2020-11,Daniel Bagley,2,45.0,6.0,7.0,30.0,27.0,0.0,57.0,57.0,57.0
2020-11,Daniel Bagley,3,43.0,5.0,6.0,24.0,29.0,0.0,53.0,53.0,53.0
2020-11,Daniel Bagley,4,40.0,4.0,15.0,27.0,30.0,0.0,57.0,57.0,57.0
2020-11,Daniel Bagley,5,43.0,7.0,10.0,31.0,28.0,0.0,59.0,59.0,59.0
2020-11,Beacon Hill International,K,37.0,21.0,3.0,29.0,29.0,0.0,58.0,58.0,58.0
2020-11,Beacon Hill International,1,36.0,26.0,8.0,38.0,30.0,0.0,68.0,68.0,68.0
2020-11,Beacon Hill International,2,44.0,29.0,4.0,36.0,38.0,0.0,74.0,74.0,74.0
2020-11,Beacon Hill International,3,38.0,21.0,3.0,34.0,26.0,0.0,60.0,60.0,60.0
2020-11,Beacon Hill International,4,32.0,24.0,7.0,24.0,36.0,0.0,60.0,60.0,60.0
2020-11,Beacon Hill International,5,51.0,18.0,9.0,31.0,41.0,0.0,72.0,72.0,72.0
2020-11,Martin Luther King Jr,Preschool,18.0,0.0,17.0,17.0,18.0,0.0,35.0,0.0,0.0
2020-11,Martin Luther King Jr,K,35.0,16.0,6.0,31.0,24.0,0.0,55.0,55.0,55.0
2020-11,Martin Luther King Jr,1,30.0,25.0,6.0,26.0,30.0,0.0,56.0,56.0,56.0
2020-11,Martin Luther King Jr,2,19.0,16.0,6.0,23.0,16.0,0.0,39.0,39.0,39.0
2020-11,Martin Luther King Jr,3,24.0,7.0,5.0,15.0,20.0,0.0,35.0,35.0,35.0
2020-11,Martin Luther King Jr,4,32.0,16.0,7.0,26.0,22.0,0.0,48.0,48.0,48.0
2020-11,Martin Luther King Jr,5,25.0,13.0,7.0,23.0,21.0,0.0,44.0,44.0,44.0
2020-11,Broadview-Thomson K-8,Preschool,41.0,0.0,15.0,27.0,29.0,0.0,56.0,0.0,0.0
2020-11,Broadview-Thomson K-8,K,56.0,23.0,6.0,43.0,38.0,1.0,82.0,82.0,82.0
2020-11,Broadview-Thomson K-8,1,55.0,19.0,5.0,36.0,40.0,0.0,76.0,76.0,76.0
2020-11,Broadview-Thomson K-8,2,39.0,28.0,12.0,37.0,39.0,1.0,77.0,77.0,77.0
2020-11,Broadview-Thomson K-8,3,37.0,19.0,10.0,29.0,33.0,1.0,63.0,63.0,63.0
2020-11,Broadview-Thomson K-8,4,47.0,13.0,12.0,36.0,35.0,0.0,71.0,71.0,71.0
2020-11,Broadview-Thomson K-8,5,37.0,9.0,11.0,25.0,29.0,0.0,54.0,54.0,54.0
2020-11,Broadview-Thomson K-8,6,35.0,8.0,15.0,30.0,25.0,1.0,56.0,56.0,56.0
2020-11,Broadview-Thomson K-8,7,36.0,6.0,11.0,29.0,22.0,0.0,51.0,51.0,51.0
2020-11,Broadview-Thomson K-8,8,31.0,7.0,8.0,23.0,20.0,0.0,43.0,43.0,43.0
