Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2022-02,Ballard,9,369.0,9.0,56.0,229.0,199.0,4.0,432.0,432.0,431.17
2022-02,Ballard,10,352.0,8.0,43.0,197.0,200.0,3.0,400.0,400.0,399.24
2022-02,Ballard,11,339.0,6.0,53.0,219.0,176.0,2.0,397.0,387.0,373.96
2022-02,Ballard,12,372.0,8.0,43.0,227.0,190.0,5.0,422.0,393.0,365.06
2022-02,Cleveland STEM,9,188.0,28.0,20.0,131.0,100.0,0.0,231.0,231.0,230.86
2022-02,Cleveland STEM,10,189.0,25.0,17.0,108.0,116.0,1.0,225.0,225.0,225.0
2022-02,Cleveland STEM,11,191.0,16.0,29.0,124.0,100.0,1.0,225.0,209.0,188.11
2022-02,Cleveland STEM,12,209.0,14.0,14.0,137.0,98.0,0.0,235.0,192.0,163.63
2022-02,Franklin,9,242.0,64.0,44.0,173.0,154.0,3.0,330.0,330.0,328.73
2022-02,Franklin,10,207.0,63.0,36.0,157.0,133.0,1.0,291.0,291.0,290.01
2022-02,Franklin,11,240.0,59.0,29.0,153.0,160.0,1.0,314.0,306.0,261.71
2022-02,Franklin,12,229.0,101.0,33.0,167.0,182.0,0.0,349.0,321.0,263.36
2022-02,Garfield,9,359.0,23.0,32.0,211.0,191.0,8.0,410.0,410.0,410.0
2022-02,Garfield,10,341.0,21.0,32.0,196.0,188.0,4.0,388.0,388.0,387.05
2022-02,Garfield,11,352.0,28.0,38.0,203.0,207.0,1.0,411.0,394.0,357.98
2022-02,Garfield,12,362.0,39.0,30.0,226.0,193.0,2.0,421.0,372.0,313.71
2022-02,Lincoln,9,362.0,10.0,56.0,244.0,174.0,7.0,425.0,425.0,424.22
2022-02,Lincoln,10,343.0,8.0,31.0,200.0,173.0,8.0,381.0,381.0,380.55
2022-02,Lincoln,11,343.0,7.0,29.0,209.0,165.0,4.0,378.0,374.0,361.22
2022-02,Lincoln,12,170.0,1.0,14.0,108.0,76.0,1.0,185.0,170.0,160.26
2022-02,Roosevelt,9,349.0,15.0,44.0,197.0,203.0,3.0,403.0,403.0,402.9
2022-02,Roosevelt,10,340.0,8.0,34.0,181.0,193.0,4.0,378.0,378.0,375.56
2022-02,Roosevelt,11,345.0,8.0,30.0,209.0,173.0,0.0,382.0,375.0,358.05
2022-02,Roosevelt,12,366.0,12.0,26.0,211.0,189.0,2.0,402.0,376.0,344.33
2022-02,Chief Sealth International,9,211.0,55.0,66.0,175.0,128.0,5.0,308.0,308.0,307.92
2022-02,Chief Sealth International,10,217.0,55.0,55.0,165.0,138.0,2.0,305.0,305.0,304.4
2022-02,Chief Sealth International,11,226.0,60.0,46.0,165.0,154.0,3.0,322.0,276.0,253.55
2022-02,Chief Sealth International,12,163.0,54.0,44.0,127.0,118.0,0.0,245.0,205.0,182.45
2022-02,West Seattle,9,313.0,10.0,44.0,197.0,168.0,1.0,366.0,366.0,365.58
2022-02,West Seattle,10,246.0,10.0,32.0,155.0,127.0,4.0,286.0,286.0,284.99
2022-02,West Seattle,11,262.0,11.0,32.0,160.0,136.0,3.0,299.0,284.0,262.61
2022-02,West Seattle,12,223.0,13.0,37.0,138.0,127.0,0.0,265.0,241.0,205.78
2022-02,Ingraham,9,290.0,38.0,55.0,191.0,176.0,4.0,371.0,371.0,370.18
2022-02,Ingraham,10,269.0,30.0,65.0,151.0,199.0,5.0,355.0,355.0,353.64
2022-02,Ingraham,11,265.0,32.0,49.0,182.0,153.0,3.0,338.0,326.0,299.89
2022-02,Ingraham,12,304.0,41.0,37.0,194.0,177.0,5.0,376.0,354.0,294.82
2022-02,Rainier Beach,9,134.0,47.0,27.0,104.0,97.0,0.0,201.0,201.0,200.96
2022-02,Rainier Beach,10,115.0,46.0,19.0,85.0,87.0,0.0,172.0,172.0,170.98
2022-02,Rainier Beach,11,128.0,58.0,25.0,110.0,94.0,0.0,204.0,203.0,176.9
2022-02,Rainier Beach,12,130.0,57.0,30.0,110.0,97.0,0.0,207.0,207.0,150.22
2022-02,Nathan Hale,9,196.0,24.0,54.0,144.0,114.0,5.0,263.0,263.0,262.64
2022-02,Nathan Hale,10,206.0,24.0,45.0,146.0,117.0,2.0,265.0,265.0,263.9
2022-02,Nathan Hale,11,225.0,21.0,26.0,138.0,129.0,2.0,269.0,259.0,239.48
2022-02,Nathan Hale,12,247.0,24.0,36.0,159.0,141.0,3.0,303.0,273.0,241.46
2022-02,NOVA,9,42.0,0.0,11.0,20.0,27.0,6.0,53.0,53.0,53.0
2022-02,NOVA,10,52.0,3.0,13.0,24.0,30.0,13.0,67.0,67.0,66.08
2022-02,NOVA,11,51.0,1.0,10.0,18.0,38.0,5.0,61.0,61.0,59.29
2022-02,NOVA,12,64.0,1.0,20.0,35.0,45.0,5.0,85.0,85.0,77.17
2022-02,Center School,9,43.0,1.0,16.0,18.0,37.0,5.0,60.0,60.0,59.02
2022-02,Center School,10,46.0,0.0,13.0,20.0,36.0,3.0,59.0,59.0,58.83
2022-02,Center School,11,50.0,1.0,21.0,33.0,34.0,5.0,72.0,67.0,60.08
2022-02,Center School,12,44.0,0.0,14.0,26.0,29.0,3.0,58.0,51.0,37.76
2022-02,Denny International,6,170.0,70.0,46.0,132.0,135.0,1.0,268.0,268.0,268.0
2022-02,Denny International,7,205.0,61.0,62.0,162.0,141.0,2.0,305.0,305.0,303.91
2022-02,Denny International,8,197.0,54.0,50.0,142.0,143.0,1.0,286.0,286.0,285.46
2022-02,Eckstein,6,292.0,15.0,38.0,170.0,171.0,2.0,343.0,343.0,343.0
2022-02,Eckstein,7,306.0,14.0,48.0,186.0,176.0,3.0,365.0,365.0,365.0
2022-02,Eckstein,8,297.0,16.0,51.0,169.0,183.0,4.0,356.0,356.0,355.57
2022-02,Hamilton International,6,239.0,8.0,27.0,143.0,127.0,2.0,272.0,272.0,272.0
2022-02,Hamilton International,7,293.0,5.0,39.0,165.0,167.0,3.0,335.0,335.0,333.24
2022-02,Hamilton International,8,290.0,2.0,28.0,167.0,150.0,3.0,320.0,320.0,319.79
2022-02,Jane Addams,6,234.0,31.0,39.0,157.0,134.0,6.0,297.0,297.0,297.0
2022-02,Jane Addams,7,242.0,27.0,51.0,159.0,145.0,9.0,313.0,313.0,312.91
2022-02,Jane Addams,8,282.0,30.0,45.0,178.0,165.0,4.0,347.0,347.0,345.32
2022-02,Madison,6,262.0,8.0,41.0,174.0,132.0,3.0,309.0,309.0,309.0
2022-02,Madison,7,288.0,17.0,42.0,189.0,149.0,2.0,340.0,340.0,338.32
2022-02,Madison,8,283.0,5.0,45.0,163.0,161.0,7.0,331.0,331.0,329.6
2022-02,Meany,6,131.0,23.0,25.0,91.0,84.0,2.0,177.0,177.0,177.0
2022-02,Meany,7,119.0,18.0,21.0,85.0,68.0,3.0,156.0,156.0,156.0
2022-02,Meany,8,121.0,17.0,27.0,90.0,70.0,3.0,163.0,163.0,162.91
2022-02,Mercer International,6,185.0,75.0,42.0,142.0,133.0,0.0,275.0,275.0,275.0
2022-02,Mercer International,7,252.0,82.0,57.0,178.0,190.0,1.0,369.0,369.0,368.96
