Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2023-01,Ballard,9,310.0,6.0,52.0,202.0,152.0,10.0,364.0,364.0,364.0
2023-01,Ballard,10,358.0,10.0,64.0,220.0,200.0,9.0,429.0,429.0,427.48
2023-01,Ballard,11,350.0,11.0,43.0,200.0,196.0,5.0,401.0,390.0,374.19
2023-01,Ballard,12,334.0,8.0,52.0,218.0,167.0,8.0,393.0,376.0,351.1
2023-01,Cleveland STEM,9,189.0,28.0,26.0,134.0,100.0,0.0,234.0,234.0,234.0
2023-01,Cleveland STEM,10,195.0,24.0,19.0,133.0,100.0,0.0,233.0,233.0,232.18
2023-01,Cleveland STEM,11,188.0,21.0,14.0,101.0,114.0,1.0,216.0,196.0,169.84
2023-01,Cleveland STEM,12,189.0,16.0,25.0,119.0,99.0,1.0,219.0,186.0,154.54
2023-01,Franklin,9,161.0,58.0,34.0,114.0,121.0,2.0,237.0,237.0,235.65
2023-01,Franklin,10,237.0,69.0,40.0,162.0,165.0,3.0,330.0,330.0,328.36
2023-01,Franklin,11,216.0,61.0,39.0,160.0,140.0,1.0,301.0,287.0,260.07
2023-01,Franklin,12,225.0,97.0,35.0,171.0,170.0,1.0,342.0,318.0,275.84
2023-01,Garfield,9,304.0,28.0,41.0,188.0,168.0,6.0,362.0,362.0,362.0
2023-01,Garfield,10,361.0,23.0,33.0,221.0,181.0,10.0,412.0,412.0,410.92
2023-01,Garfield,11,342.0,30.0,43.0,197.0,204.0,7.0,408.0,394.0,355.58
2023-01,Garfield,12,357.0,32.0,39.0,211.0,208.0,3.0,422.0,385.0,343.21
2023-01,Lincoln,9,424.0,7.0,45.0,266.0,200.0,8.0,474.0,474.0,473.33
2023-01,Lincoln,10,357.0,14.0,45.0,242.0,163.0,8.0,413.0,413.0,411.62
2023-01,Lincoln,11,343.0,12.0,29.0,201.0,168.0,15.0,384.0,378.0,361.41
2023-01,Lincoln,12,332.0,9.0,35.0,209.0,161.0,5.0,375.0,365.0,350.51
2023-01,Roosevelt,9,307.0,16.0,47.0,178.0,180.0,3.0,361.0,361.0,359.69
2023-01,Roosevelt,10,337.0,18.0,42.0,196.0,187.0,7.0,390.0,390.0,386.09
2023-01,Roosevelt,11,348.0,11.0,36.0,184.0,204.0,3.0,391.0,382.0,349.41
2023-01,Roosevelt,12,343.0,6.0,39.0,208.0,177.0,2.0,387.0,367.0,341.35
2023-01,Chief Sealth International,9,209.0,63.0,55.0,149.0,158.0,4.0,311.0,311.0,311.0
2023-01,Chief Sealth International,10,206.0,52.0,59.0,172.0,122.0,4.0,298.0,298.0,297.77
2023-01,Chief Sealth International,11,204.0,61.0,56.0,166.0,130.0,3.0,299.0,260.0,232.2
2023-01,Chief Sealth International,12,234.0,71.0,50.0,178.0,164.0,2.0,344.0,275.0,244.08
2023-01,West Seattle,9,290.0,4.0,59.0,181.0,161.0,9.0,351.0,351.0,349.42
2023-01,West Seattle,10,312.0,13.0,45.0,198.0,165.0,6.0,369.0,369.0,366.42
2023-01,West Seattle,11,247.0,11.0,34.0,164.0,123.0,4.0,291.0,287.0,274.92
2023-01,West Seattle,12,271.0,12.0,31.0,164.0,140.0,4.0,308.0,277.0,243.93
2023-01,Ingraham,9,300.0,34.0,59.0,202.0,173.0,5.0,380.0,380.0,379.22
2023-01,Ingraham,10,277.0,42.0,52.0,193.0,161.0,8.0,362.0,362.0,360.52
2023-01,Ingraham,11,269.0,38.0,57.0,147.0,201.0,5.0,353.0,343.0,319.78
2023-01,Ingraham,12,266.0,41.0,44.0,189.0,147.0,6.0,342.0,317.0,271.45
2023-01,Rainier Beach,9,124.0,53.0,31.0,105.0,91.0,1.0,197.0,197.0,197.0
2023-01,Rainier Beach,10,134.0,47.0,27.0,106.0,97.0,0.0,203.0,203.0,203.0
2023-01,Rainier Beach,11,117.0,47.0,20.0,85.0,89.0,2.0,176.0,167.0,148.32
2023-01,Rainier Beach,12,126.0,65.0,28.0,109.0,102.0,0.0,211.0,192.0,174.77
2023-01,Nathan Hale,9,237.0,28.0,52.0,162.0,143.0,5.0,310.0,310.0,307.95
2023-01,Nathan Hale,10,200.0,28.0,51.0,147.0,116.0,7.0,270.0,270.0,269.46
2023-01,Nathan Hale,11,202.0,25.0,37.0,146.0,108.0,2.0,256.0,250.0,237.21
2023-01,Nathan Hale,12,209.0,19.0,22.0,127.0,116.0,5.0,248.0,237.0,202.67
2023-01,NOVA,9,37.0,3.0,18.0,19.0,21.0,17.0,57.0,57.0,55.33
2023-01,NOVA,10,46.0,1.0,18.0,25.0,27.0,13.0,65.0,65.0,65.0
2023-01,NOVA,11,60.0,1.0,21.0,32.0,36.0,14.0,82.0,82.0,79.0
2023-01,NOVA,12,53.0,1.0,17.0,24.0,39.0,7.0,70.0,70.0,64.72
2023-01,Center School,9,54.0,0.0,7.0,16.0,34.0,11.0,61.0,61.0,60.47
2023-01,Center School,10,29.0,1.0,20.0,17.0,28.0,5.0,50.0,50.0,49.57
2023-01,Center School,11,41.0,1.0,14.0,23.0,30.0,3.0,56.0,54.0,48.51
2023-01,Center School,12,53.0,1.0,19.0,35.0,34.0,4.0,73.0,62.0,44.44
2023-01,Denny International,6,171.0,56.0,57.0,153.0,113.0,2.0,268.0,268.0,268.0
