Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2022-05,Ballard,9,372.0,10.0,50.0,227.0,199.0,4.0,430.0,430.0,428.72
2022-05,Ballard,10,348.0,10.0,45.0,197.0,198.0,5.0,400.0,400.0,398.15
2022-05,Ballard,11,339.0,6.0,47.0,217.0,170.0,4.0,391.0,380.0,366.71
2022-05,Ballard,12,372.0,8.0,42.0,224.0,191.0,5.0,420.0,392.0,364.53
2022-05,Cleveland STEM,9,187.0,28.0,20.0,131.0,99.0,0.0,230.0,230.0,229.86
2022-05,Cleveland STEM,10,188.0,22.0,17.0,105.0,115.0,1.0,221.0,221.0,221.0
2022-05,Cleveland STEM,11,189.0,16.0,26.0,121.0,99.0,1.0,221.0,206.0,184.85
2022-05,Cleveland STEM,12,204.0,14.0,15.0,134.0,96.0,0.0,230.0,192.0,161.8
2022-05,Franklin,9,237.0,63.0,45.0,169.0,153.0,2.0,324.0,324.0,323.59
2022-05,Franklin,10,209.0,59.0,37.0,156.0,133.0,1.0,290.0,290.0,289.92
2022-05,Franklin,11,232.0,57.0,28.0,147.0,155.0,1.0,303.0,295.0,254.01
2022-05,Franklin,12,224.0,103.0,30.0,166.0,177.0,0.0,343.0,316.0,253.2
2022-05,Garfield,9,352.0,21.0,34.0,207.0,188.0,8.0,403.0,403.0,402.94
2022-05,Garfield,10,333.0,22.0,34.0,192.0,188.0,4.0,384.0,384.0,382.76
2022-05,Garfield,11,352.0,28.0,39.0,202.0,208.0,1.0,411.0,395.0,357.48
2022-05,Garfield,12,359.0,40.0,27.0,224.0,191.0,2.0,417.0,364.0,304.26
2022-05,Lincoln,9,359.0,11.0,53.0,241.0,170.0,8.0,419.0,419.0,418.09
2022-05,Lincoln,10,342.0,8.0,29.0,198.0,172.0,8.0,378.0,378.0,377.45
2022-05,Lincoln,11,338.0,7.0,32.0,208.0,164.0,4.0,376.0,371.0,358.22
2022-05,Lincoln,12,165.0,2.0,14.0,103.0,76.0,2.0,181.0,171.0,159.23
2022-05,Roosevelt,9,344.0,15.0,46.0,199.0,198.0,4.0,401.0,401.0,399.98
2022-05,Roosevelt,10,342.0,8.0,31.0,182.0,190.0,4.0,376.0,376.0,373.03
2022-05,Roosevelt,11,339.0,8.0,32.0,205.0,173.0,0.0,378.0,370.0,351.14
2022-05,Roosevelt,12,363.0,12.0,26.0,209.0,188.0,2.0,399.0,372.0,337.51
2022-05,Chief Sealth International,9,212.0,52.0,60.0,171.0,129.0,5.0,305.0,305.0,305.0
2022-05,Chief Sealth International,10,202.0,56.0,53.0,159.0,129.0,2.0,290.0,290.0,289.55
2022-05,Chief Sealth International,11,220.0,63.0,49.0,165.0,153.0,3.0,321.0,275.0,251.69
2022-05,Chief Sealth International,12,157.0,51.0,42.0,121.0,114.0,0.0,235.0,195.0,172.23
2022-05,West Seattle,9,305.0,10.0,46.0,196.0,161.0,3.0,360.0,360.0,358.93
2022-05,West Seattle,10,247.0,9.0,28.0,154.0,125.0,4.0,283.0,283.0,281.02
2022-05,West Seattle,11,258.0,11.0,28.0,160.0,127.0,5.0,292.0,277.0,254.64
2022-05,West Seattle,12,209.0,13.0,35.0,128.0,122.0,0.0,250.0,228.0,190.19
2022-05,Ingraham,9,283.0,39.0,58.0,189.0,175.0,4.0,368.0,368.0,367.09
2022-05,Ingraham,10,260.0,31.0,64.0,148.0,191.0,5.0,344.0,344.0,342.71
2022-05,Ingraham,11,259.0,33.0,48.0,178.0,151.0,3.0,332.0,321.0,296.24
2022-05,Ingraham,12,303.0,41.0,38.0,193.0,177.0,5.0,375.0,357.0,291.74
2022-05,Rainier Beach,9,131.0,45.0,25.0,102.0,93.0,0.0,195.0,195.0,194.47
