Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2024-06,Ballard,9,371.0,12.0,54.0,225.0,203.0,6.0,434.0,434.0,433.14
2024-06,Ballard,10,305.0,12.0,57.0,198.0,162.0,11.0,371.0,371.0,370.18
2024-06,Ballard,11,355.0,9.0,62.0,215.0,199.0,9.0,423.0,412.0,391.95
2024-06,Ballard,12,355.0,9.0,38.0,198.0,198.0,3.0,399.0,379.0,353.08
2024-06,Cleveland STEM,9,169.0,39.0,24.0,108.0,110.0,6.0,224.0,224.0,224.0
2024-06,Cleveland STEM,10,182.0,26.0,26.0,131.0,94.0,0.0,225.0,225.0,225.0
2024-06,Cleveland STEM,11,192.0,21.0,14.0,127.0,93.0,2.0,222.0,191.0,163.51
2024-06,Cleveland STEM,12,187.0,22.0,11.0,103.0,109.0,1.0,213.0,169.0,130.63
2024-06,Franklin,9,195.0,79.0,43.0,147.0,155.0,1.0,303.0,303.0,302.46
2024-06,Franklin,10,157.0,72.0,42.0,126.0,126.0,3.0,255.0,255.0,252.47
2024-06,Franklin,11,224.0,101.0,42.0,178.0,170.0,4.0,352.0,330.0,279.04
2024-06,Franklin,12,219.0,103.0,41.0,176.0,173.0,1.0,350.0,315.0,243.04
2024-06,Garfield,9,301.0,40.0,46.0,190.0,183.0,7.0,380.0,380.0,380.0
2024-06,Garfield,10,318.0,36.0,38.0,197.0,183.0,4.0,384.0,384.0,382.49
2024-06,Garfield,11,364.0,31.0,37.0,220.0,195.0,13.0,428.0,408.0,355.7
2024-06,Garfield,12,339.0,35.0,39.0,195.0,206.0,7.0,408.0,371.0,324.79
2024-06,Lincoln,9,372.0,8.0,47.0,229.0,189.0,9.0,427.0,427.0,425.8
2024-06,Lincoln,10,422.0,11.0,46.0,266.0,199.0,12.0,477.0,477.0,475.92
2024-06,Lincoln,11,343.0,19.0,48.0,237.0,158.0,13.0,408.0,400.0,383.12
2024-06,Lincoln,12,342.0,14.0,26.0,194.0,169.0,18.0,381.0,366.0,336.36
2024-06,Roosevelt,9,320.0,17.0,49.0,205.0,171.0,4.0,380.0,380.0,377.84
2024-06,Roosevelt,10,297.0,22.0,39.0,175.0,171.0,6.0,352.0,352.0,348.33
2024-06,Roosevelt,11,341.0,19.0,36.0,195.0,186.0,11.0,392.0,387.0,362.35
2024-06,Roosevelt,12,345.0,8.0,38.0,185.0,202.0,2.0,389.0,367.0,324.11
2024-06,Chief Sealth International,9,215.0,62.0,51.0,166.0,140.0,2.0,308.0,308.0,307.18
2024-06,Chief Sealth International,10,192.0,65.0,41.0,144.0,138.0,4.0,286.0,286.0,285.53
2024-06,Chief Sealth International,11,205.0,43.0,45.0,161.0,117.0,4.0,282.0,227.0,206.92
2024-06,Chief Sealth International,12,204.0,60.0,49.0,157.0,133.0,3.0,293.0,230.0,196.19
2024-06,West Seattle,9,294.0,15.0,56.0,202.0,156.0,2.0,360.0,360.0,358.38
2024-06,West Seattle,10,295.0,6.0,51.0,189.0,156.0,6.0,351.0,351.0,347.45
2024-06,West Seattle,11,317.0,16.0,44.0,204.0,165.0,7.0,376.0,368.0,327.96
2024-06,West Seattle,12,253.0,7.0,34.0,163.0,127.0,4.0,294.0,281.0,233.98
2024-06,Ingraham,9,248.0,39.0,70.0,183.0,149.0,9.0,341.0,341.0,339.07
2024-06,Ingraham,10,271.0,48.0,70.0,197.0,170.0,6.0,373.0,373.0,370.92
2024-06,Ingraham,11,260.0,44.0,55.0,187.0,157.0,6.0,350.0,334.0,309.39
2024-06,Ingraham,12,248.0,44.0,64.0,152.0,189.0,5.0,346.0,324.0,275.99
2024-06,Rainier Beach,9,110.0,57.0,24.0,95.0,84.0,0.0,179.0,179.0,179.0
2024-06,Rainier Beach,10,133.0,58.0,34.0,110.0,100.0,2.0,212.0,212.0,211.68
2024-06,Rainier Beach,11,121.0,42.0,21.0,96.0,85.0,0.0,181.0,164.0,143.44
2024-06,Rainier Beach,12,114.0,60.0,21.0,94.0,92.0,1.0,187.0,168.0,133.36
2024-06,Nathan Hale,9,200.0,29.0,54.0,138.0,132.0,4.0,274.0,274.0,273.05
2024-06,Nathan Hale,10,214.0,27.0,50.0,154.0,121.0,9.0,284.0,284.0,282.57
2024-06,Nathan Hale,11,189.0,31.0,50.0,140.0,115.0,7.0,262.0,244.0,223.1
2024-06,Nathan Hale,12,199.0,34.0,37.0,148.0,111.0,2.0,261.0,242.0,212.18
2024-06,NOVA,9,30.0,0.0,13.0,19.0,18.0,6.0,43.0,43.0,42.08
2024-06,NOVA,10,37.0,3.0,30.0,24.0,23.0,21.0,68.0,68.0,64.02
2024-06,NOVA,11,44.0,1.0,24.0,24.0,30.0,15.0,69.0,69.0,66.89
2024-06,NOVA,12,53.0,2.0,25.0,36.0,32.0,12.0,80.0,80.0,74.88
2024-06,Center School,9,21.0,1.0,13.0,9.0,17.0,8.0,34.0,34.0,33.76
2024-06,Center School,10,51.0,3.0,7.0,20.0,31.0,8.0,59.0,59.0,56.68
2024-06,Center School,11,21.0,1.0,14.0,13.0,20.0,3.0,36.0,32.0,28.22
2024-06,Center School,12,33.0,1.0,13.0,20.0,24.0,3.0,47.0,40.0,23.86
2024-06,Denny International,6,139.0,50.0,46.0,100.0,124.0,3.0,227.0,227.0,227.0
2024-06,Denny International,7,149.0,62.0,50.0,148.0,99.0,1.0,248.0,248.0,247.19
2024-06,Denny International,8,146.0,75.0,52.0,122.0,132.0,1.0,255.0,255.0,254.55
2024-06,Eckstein,6,304.0,19.0,53.0,199.0,168.0,1.0,368.0,368.0,367.01
2024-06,Eckstein,7,278.0,12.0,35.0,154.0,167.0,1.0,322.0,322.0,320.61
2024-06,Eckstein,8,283.0,15.0,39.0,176.0,157.0,3.0,336.0,336.0,332.9
2024-06,Hamilton International,6,270.0,10.0,40.0,159.0,159.0,2.0,320.0,320.0,319.01
2024-06,Hamilton International,7,251.0,19.0,49.0,168.0,146.0,4.0,318.0,318.0,316.88
2024-06,Hamilton International,8,241.0,13.0,29.0,153.0,120.0,7.0,280.0,280.0,279.54
2024-06,Jane Addams,6,200.0,48.0,38.0,134.0,140.0,3.0,277.0,277.0,277.0
2024-06,Jane Addams,7,192.0,48.0,55.0,150.0,129.0,5.0,284.0,284.0,283.24
2024-06,Jane Addams,8,240.0,33.0,30.0,148.0,142.0,8.0,298.0,298.0,297.77
2024-06,Madison,6,302.0,11.0,64.0,186.0,181.0,5.0,372.0,372.0,372.0
2024-06,Madison,7,265.0,21.0,52.0,157.0,169.0,5.0,331.0,331.0,329.56
2024-06,Madison,8,280.0,12.0,35.0,181.0,142.0,2.0,325.0,325.0,324.82
2024-06,Meany,6,99.0,34.0,33.0,76.0,80.0,5.0,161.0,161.0,160.02
2024-06,Meany,7,120.0,24.0,29.0,94.0,75.0,3.0,172.0,172.0,171.21
2024-06,Meany,8,122.0,33.0,20.0,88.0,82.0,2.0,172.0,172.0,170.31
2024-06,Mercer International,6,145.0,94.0,39.0,143.0,113.0,2.0,258.0,258.0,258.0
2024-06,Mercer International,7,129.0,65.0,32.0,109.0,106.0,0.0,215.0,215.0,214.1
2024-06,Mercer International,8,191.0,69.0,33.0,139.0,137.0,1.0,277.0,277.0,277.0
2024-06,Robert Eagle Staff,6,168.0,27.0,41.0,119.0,111.0,2.0,232.0,232.0,232.0
2024-06,Robert Eagle Staff,7,157.0,27.0,50.0,117.0,106.0,3.0,226.0,226.0,226.0
2024-06,Robert Eagle Staff,8,175.0,23.0,44.0,110.0,123.0,3.0,236.0,236.0,235.08
2024-06,Whitman,6,193.0,8.0,33.0,113.0,113.0,3.0,229.0,229.0,229.0
2024-06,Whitman,7,167.0,6.0,27.0,103.0,95.0,2.0,200.0,200.0,199.74
2024-06,Whitman,8,205.0,8.0,32.0,122.0,113.0,7.0,242.0,242.0,241.25
2024-06,Washington,6,125.0,40.0,27.0,95.0,81.0,6.0,182.0,182.0,182.0
2024-06,Washington,7,110.0,56.0,28.0,85.0,92.0,6.0,183.0,183.0,181.87
2024-06,Washington,8,119.0,42.0,22.0,94.0,78.0,4.0,176.0,176.0,175.69
2024-06,McClure,6,116.0,16.0,27.0,79.0,77.0,0.0,156.0,156.0,156.0
2024-06,McClure,7,117.0,15.0,21.0,83.0,69.0,0.0,152.0,152.0,151.77
2024-06,McClure,8,114.0,8.0,25.0,81.0,60.0,3.0,144.0,144.0,143.94
2024-06,Aki Kurose,6,161.0,83.0,38.0,140.0,122.0,3.0,265.0,265.0,265.0
2024-06,Aki Kurose,7,168.0,75.0,44.0,146.0,117.0,4.0,267.0,267.0,266.66
2024-06,Aki Kurose,8,184.0,77.0,42.0,158.0,134.0,2.0,294.0,294.0,292.06
2024-06,Adams,K,42.0,1.0,7.0,26.0,24.0,0.0,50.0,50.0,50.0
2024-06,Adams,1,37.0,1.0,3.0,23.0,18.0,0.0,41.0,41.0,41.0
2024-06,Adams,2,45.0,8.0,9.0,32.0,29.0,0.0,61.0,61.0,61.0
2024-06,Adams,3,34.0,3.0,4.0,20.0,20.0,0.0,40.0,40.0,40.0
2024-06,Adams,4,41.0,2.0,13.0,30.0,21.0,3.0,54.0,54.0,54.0
2024-06,Adams,5,45.0,4.0,8.0,30.0,25.0,0.0,55.0,55.0,55.0
2024-06,Alki,K,44.0,1.0,3.0,26.0,20.0,1.0,47.0,47.0,47.0
2024-06,Alki,1,33.0,4.0,3.0,22.0,18.0,0.0,40.0,40.0,40.0
2024-06,Alki,2,32.0,2.0,10.0,20.0,23.0,1.0,44.0,44.0,44.0
2024-06,Alki,3,31.0,1.0,14.0,22.0,24.0,0.0,46.0,46.0,46.0
2024-06,Alki,4,35.0,2.0,12.0,22.0,26.0,0.0,48.0,48.0,48.0
