Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2023-04,Ballard,9,314.0,6.0,51.0,201.0,156.0,11.0,368.0,368.0,367.63
2023-04,Ballard,10,357.0,12.0,65.0,221.0,201.0,8.0,430.0,430.0,426.88
2023-04,Ballard,11,349.0,11.0,42.0,200.0,195.0,4.0,399.0,388.0,370.12
2023-04,Ballard,12,334.0,8.0,53.0,216.0,170.0,8.0,394.0,375.0,351.68
2023-04,Cleveland STEM,9,188.0,28.0,28.0,135.0,99.0,0.0,234.0,234.0,234.0
2023-04,Cleveland STEM,10,196.0,24.0,18.0,133.0,99.0,1.0,233.0,233.0,232.05
2023-04,Cleveland STEM,11,188.0,22.0,14.0,103.0,113.0,1.0,217.0,195.0,170.25
2023-04,Cleveland STEM,12,187.0,15.0,24.0,118.0,97.0,1.0,216.0,183.0,151.06
2023-04,Franklin,9,157.0,60.0,38.0,116.0,120.0,2.0,238.0,238.0,236.58
2023-04,Franklin,10,231.0,76.0,38.0,168.0,159.0,3.0,330.0,330.0,328.84
2023-04,Franklin,11,213.0,72.0,37.0,163.0,143.0,1.0,307.0,290.0,263.11
2023-04,Franklin,12,223.0,102.0,35.0,174.0,170.0,1.0,345.0,313.0,257.06
2023-04,Garfield,9,303.0,31.0,43.0,195.0,164.0,6.0,365.0,365.0,365.0
2023-04,Garfield,10,364.0,25.0,36.0,225.0,185.0,10.0,420.0,420.0,417.85
2023-04,Garfield,11,330.0,32.0,43.0,198.0,194.0,7.0,399.0,383.0,344.99
2023-04,Garfield,12,360.0,29.0,37.0,211.0,206.0,3.0,420.0,381.0,332.53
2023-04,Lincoln,9,427.0,6.0,44.0,267.0,200.0,8.0,475.0,475.0,474.79
2023-04,Lincoln,10,351.0,15.0,46.0,236.0,166.0,8.0,410.0,410.0,408.96
2023-04,Lincoln,11,342.0,14.0,29.0,203.0,166.0,15.0,384.0,378.0,360.15
2023-04,Lincoln,12,338.0,11.0,32.0,211.0,164.0,5.0,380.0,368.0,351.79
2023-04,Roosevelt,9,304.0,17.0,44.0,176.0,176.0,3.0,355.0,355.0,353.69
2023-04,Roosevelt,10,337.0,16.0,37.0,190.0,186.0,8.0,384.0,384.0,380.81
2023-04,Roosevelt,11,347.0,9.0,35.0,182.0,203.0,2.0,387.0,372.0,343.24
2023-04,Roosevelt,12,345.0,6.0,37.0,208.0,177.0,2.0,387.0,367.0,336.65
2023-04,Chief Sealth International,9,206.0,65.0,45.0,143.0,155.0,4.0,302.0,302.0,302.0
2023-04,Chief Sealth International,10,206.0,52.0,57.0,173.0,120.0,5.0,298.0,298.0,297.57
2023-04,Chief Sealth International,11,195.0,58.0,52.0,156.0,126.0,3.0,285.0,242.0,220.17
2023-04,Chief Sealth International,12,232.0,70.0,46.0,173.0,162.0,2.0,337.0,267.0,236.63
2023-04,West Seattle,9,291.0,4.0,57.0,185.0,157.0,8.0,350.0,350.0,348.91
2023-04,West Seattle,10,312.0,14.0,45.0,200.0,163.0,7.0,370.0,370.0,367.62
2023-04,West Seattle,11,247.0,12.0,36.0,164.0,126.0,4.0,294.0,291.0,274.9
2023-04,West Seattle,12,270.0,10.0,30.0,163.0,138.0,4.0,305.0,278.0,235.54
2023-04,Ingraham,9,281.0,35.0,64.0,198.0,165.0,3.0,366.0,366.0,365.17
2023-04,Ingraham,10,271.0,44.0,55.0,192.0,161.0,7.0,360.0,360.0,358.65
2023-04,Ingraham,11,264.0,43.0,57.0,149.0,198.0,7.0,354.0,345.0,322.12
2023-04,Ingraham,12,266.0,39.0,45.0,187.0,146.0,7.0,340.0,313.0,260.28
2023-04,Rainier Beach,9,126.0,57.0,29.0,104.0,97.0,1.0,202.0,202.0,202.0
2023-04,Rainier Beach,10,130.0,45.0,27.0,105.0,91.0,0.0,196.0,196.0,196.0
2023-04,Rainier Beach,11,108.0,48.0,18.0,82.0,83.0,2.0,167.0,158.0,142.59
2023-04,Rainier Beach,12,123.0,70.0,26.0,111.0,101.0,0.0,212.0,194.0,161.87
2023-04,Nathan Hale,9,238.0,30.0,55.0,164.0,144.0,6.0,314.0,314.0,312.62
2023-04,Nathan Hale,10,199.0,30.0,53.0,153.0,113.0,7.0,273.0,273.0,272.23
2023-04,Nathan Hale,11,198.0,26.0,38.0,144.0,107.0,3.0,254.0,245.0,232.69
2023-04,Nathan Hale,12,212.0,18.0,20.0,128.0,115.0,5.0,248.0,235.0,200.67
2023-04,NOVA,9,33.0,3.0,17.0,17.0,19.0,16.0,52.0,52.0,51.25
2023-04,NOVA,10,38.0,2.0,18.0,22.0,24.0,12.0,58.0,58.0,56.16
2023-04,NOVA,11,55.0,1.0,21.0,31.0,33.0,13.0,77.0,77.0,70.02
2023-04,NOVA,12,48.0,1.0,17.0,23.0,36.0,6.0,65.0,65.0,63.76
2023-04,Center School,9,51.0,0.0,8.0,15.0,32.0,12.0,59.0,59.0,58.81
2023-04,Center School,10,28.0,1.0,16.0,16.0,24.0,5.0,45.0,45.0,44.53
2023-04,Center School,11,38.0,1.0,13.0,23.0,26.0,3.0,52.0,50.0,44.2
2023-04,Center School,12,49.0,1.0,20.0,34.0,32.0,4.0,70.0,62.0,40.18
2023-04,Denny International,6,164.0,58.0,54.0,150.0,110.0,2.0,262.0,262.0,262.0
2023-04,Denny International,7,161.0,71.0,51.0,130.0,134.0,1.0,265.0,265.0,264.75
2023-04,Denny International,8,196.0,55.0,49.0,152.0,128.0,1.0,281.0,281.0,280.38
2023-04,Eckstein,6,285.0,14.0,38.0,155.0,176.0,1.0,332.0,332.0,332.0
2023-04,Eckstein,7,293.0,15.0,33.0,176.0,162.0,2.0,340.0,340.0,337.49
2023-04,Eckstein,8,328.0,15.0,36.0,189.0,182.0,5.0,376.0,376.0,375.38
2023-04,Hamilton International,6,251.0,15.0,47.0,164.0,142.0,4.0,310.0,310.0,310.0
