Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2022-03,Ballard,9,372.0,9.0,53.0,229.0,199.0,4.0,432.0,432.0,431.17
2022-03,Ballard,10,346.0,8.0,47.0,196.0,199.0,3.0,398.0,398.0,397.24
2022-03,Ballard,11,336.0,6.0,52.0,218.0,172.0,3.0,393.0,383.0,370.58
2022-03,Ballard,12,375.0,8.0,40.0,226.0,191.0,5.0,422.0,393.0,365.84
2022-03,Cleveland STEM,9,187.0,28.0,20.0,131.0,99.0,0.0,230.0,230.0,229.86
2022-03,Cleveland STEM,10,187.0,24.0,17.0,106.0,115.0,1.0,222.0,222.0,222.0
2022-03,Cleveland STEM,11,190.0,16.0,29.0,124.0,99.0,1.0,224.0,209.0,187.23
2022-03,Cleveland STEM,12,209.0,14.0,15.0,137.0,98.0,0.0,235.0,192.0,162.18
2022-03,Franklin,9,240.0,62.0,44.0,171.0,151.0,3.0,325.0,325.0,324.59
2022-03,Franklin,10,207.0,61.0,35.0,156.0,131.0,1.0,288.0,288.0,287.76
2022-03,Franklin,11,236.0,56.0,27.0,150.0,156.0,1.0,307.0,299.0,255.56
2022-03,Franklin,12,227.0,103.0,33.0,168.0,181.0,0.0,349.0,320.0,258.86
2022-03,Garfield,9,352.0,23.0,33.0,206.0,190.0,8.0,404.0,404.0,404.0
2022-03,Garfield,10,334.0,21.0,34.0,194.0,185.0,4.0,383.0,383.0,382.17
2022-03,Garfield,11,354.0,28.0,39.0,204.0,208.0,1.0,413.0,396.0,357.96
2022-03,Garfield,12,361.0,41.0,30.0,225.0,195.0,2.0,422.0,370.0,310.68
2022-03,Lincoln,9,362.0,10.0,53.0,243.0,171.0,8.0,422.0,422.0,421.26
2022-03,Lincoln,10,341.0,8.0,31.0,198.0,173.0,8.0,379.0,379.0,378.55
2022-03,Lincoln,11,340.0,7.0,29.0,207.0,164.0,4.0,375.0,370.0,357.64
2022-03,Lincoln,12,167.0,2.0,14.0,106.0,76.0,1.0,183.0,171.0,159.61
2022-03,Roosevelt,9,349.0,14.0,43.0,197.0,201.0,3.0,401.0,401.0,400.79
2022-03,Roosevelt,10,343.0,8.0,30.0,181.0,193.0,4.0,378.0,378.0,375.52
2022-03,Roosevelt,11,344.0,8.0,29.0,207.0,173.0,0.0,380.0,372.0,353.92
2022-03,Roosevelt,12,361.0,12.0,26.0,209.0,186.0,2.0,397.0,371.0,339.35
2022-03,Chief Sealth International,9,216.0,53.0,63.0,174.0,131.0,5.0,310.0,310.0,309.0
2022-03,Chief Sealth International,10,212.0,53.0,53.0,161.0,134.0,2.0,297.0,297.0,296.61
2022-03,Chief Sealth International,11,225.0,64.0,44.0,168.0,153.0,3.0,324.0,278.0,255.65
2022-03,Chief Sealth International,12,160.0,55.0,45.0,127.0,117.0,0.0,244.0,207.0,179.56
2022-03,West Seattle,9,308.0,11.0,45.0,196.0,166.0,1.0,363.0,363.0,362.58
2022-03,West Seattle,10,244.0,10.0,31.0,154.0,125.0,4.0,283.0,283.0,282.09
2022-03,West Seattle,11,259.0,12.0,30.0,160.0,132.0,3.0,295.0,278.0,256.78
2022-03,West Seattle,12,215.0,13.0,34.0,130.0,125.0,0.0,255.0,231.0,194.6
2022-03,Ingraham,9,285.0,37.0,56.0,188.0,174.0,4.0,366.0,366.0,365.18
2022-03,Ingraham,10,265.0,29.0,64.0,147.0,197.0,5.0,349.0,349.0,347.89
2022-03,Ingraham,11,264.0,33.0,50.0,181.0,154.0,3.0,338.0,327.0,300.46
2022-03,Ingraham,12,302.0,42.0,38.0,193.0,177.0,5.0,375.0,352.0,293.34
2022-03,Rainier Beach,9,129.0,47.0,27.0,102.0,94.0,0.0,196.0,196.0,195.87
2022-03,Rainier Beach,10,114.0,46.0,18.0,84.0,86.0,0.0,170.0,170.0,169.66
2022-03,Rainier Beach,11,128.0,59.0,25.0,110.0,94.0,0.0,204.0,203.0,177.79
2022-03,Rainier Beach,12,128.0,63.0,30.0,111.0,99.0,0.0,210.0,210.0,149.37
2022-03,Nathan Hale,9,196.0,24.0,54.0,144.0,114.0,5.0,263.0,263.0,262.61
2022-03,Nathan Hale,10,203.0,23.0,44.0,144.0,114.0,2.0,260.0,260.0,259.01
2022-03,Nathan Hale,11,221.0,21.0,25.0,136.0,126.0,2.0,264.0,255.0,236.56
2022-03,Nathan Hale,12,245.0,23.0,35.0,157.0,140.0,2.0,299.0,268.0,233.95
2022-03,NOVA,9,42.0,0.0,12.0,20.0,28.0,6.0,54.0,54.0,53.04
2022-03,NOVA,10,52.0,3.0,14.0,24.0,30.0,14.0,68.0,68.0,66.16
2022-03,NOVA,11,51.0,1.0,8.0,18.0,36.0,5.0,59.0,59.0,58.68
2022-03,NOVA,12,64.0,1.0,18.0,34.0,44.0,5.0,83.0,83.0,75.02
2022-03,Center School,9,42.0,1.0,15.0,18.0,36.0,4.0,58.0,58.0,57.6
2022-03,Center School,10,44.0,0.0,13.0,18.0,36.0,3.0,57.0,57.0,56.82
2022-03,Center School,11,50.0,1.0,21.0,33.0,34.0,5.0,72.0,67.0,59.86
2022-03,Center School,12,43.0,0.0,13.0,25.0,28.0,3.0,56.0,49.0,36.28
2022-03,Denny International,6,166.0,73.0,45.0,131.0,135.0,1.0,267.0,267.0,267.0
2022-03,Denny International,7,202.0,60.0,60.0,160.0,137.0,2.0,299.0,299.0,297.76
2022-03,Denny International,8,196.0,52.0,47.0,140.0,140.0,1.0,281.0,281.0,280.65
2022-03,Eckstein,6,289.0,14.0,41.0,170.0,170.0,2.0,342.0,342.0,342.0
2022-03,Eckstein,7,306.0,14.0,49.0,187.0,176.0,3.0,366.0,366.0,365.36
2022-03,Eckstein,8,296.0,16.0,50.0,169.0,183.0,2.0,354.0,354.0,353.81
2022-03,Hamilton International,6,240.0,8.0,26.0,143.0,127.0,2.0,272.0,272.0,272.0
2022-03,Hamilton International,7,294.0,5.0,38.0,165.0,167.0,3.0,335.0,335.0,333.51
2022-03,Hamilton International,8,290.0,2.0,27.0,166.0,150.0,3.0,319.0,319.0,318.76
2022-03,Jane Addams,6,236.0,31.0,37.0,157.0,135.0,6.0,298.0,298.0,298.0
2022-03,Jane Addams,7,238.0,26.0,52.0,157.0,144.0,8.0,309.0,309.0,308.91
2022-03,Jane Addams,8,281.0,31.0,44.0,178.0,165.0,4.0,347.0,347.0,345.49
2022-03,Madison,6,261.0,8.0,42.0,174.0,132.0,3.0,309.0,309.0,309.0
2022-03,Madison,7,284.0,17.0,41.0,189.0,144.0,2.0,335.0,335.0,333.38
2022-03,Madison,8,279.0,5.0,48.0,162.0,159.0,8.0,329.0,329.0,327.57
2022-03,Meany,6,126.0,23.0,25.0,89.0,82.0,1.0,172.0,172.0,172.0
2022-03,Meany,7,114.0,18.0,23.0,82.0,68.0,3.0,153.0,153.0,153.0
2022-03,Meany,8,120.0,17.0,28.0,87.0,71.0,3.0,161.0,161.0,161.0
2022-03,Mercer International,6,185.0,75.0,42.0,142.0,133.0,0.0,275.0,275.0,275.0
2022-03,Mercer International,7,253.0,81.0,58.0,176.0,193.0,1.0,370.0,370.0,370.0
2022-03,Mercer International,8,259.0,57.0,38.0,189.0,143.0,2.0,334.0,334.0,334.0
2022-03,Robert Eagle Staff,6,162.0,18.0,40.0,100.0,115.0,0.0,215.0,215.0,215.0
2022-03,Robert Eagle Staff,7,175.0,26.0,45.0,100.0,128.0,5.0,233.0,233.0,232.93
2022-03,Robert Eagle Staff,8,199.0,19.0,31.0,124.0,111.0,3.0,238.0,238.0,238.0
2022-03,Whitman,6,194.0,9.0,32.0,117.0,113.0,2.0,232.0,232.0,231.17
2022-03,Whitman,7,190.0,10.0,40.0,137.0,95.0,3.0,235.0,235.0,234.93
2022-03,Whitman,8,158.0,6.0,35.0,96.0,96.0,4.0,196.0,196.0,195.55
2022-03,Washington,6,133.0,37.0,25.0,102.0,81.0,2.0,185.0,185.0,185.0
2022-03,Washington,7,144.0,31.0,20.0,101.0,87.0,0.0,188.0,188.0,187.31
2022-03,Washington,8,124.0,36.0,22.0,98.0,73.0,1.0,172.0,172.0,171.03
2022-03,McClure,6,115.0,4.0,28.0,75.0,69.0,2.0,146.0,146.0,146.0
2022-03,McClure,7,119.0,4.0,17.0,75.0,60.0,4.0,139.0,139.0,138.44
2022-03,McClure,8,119.0,6.0,21.0,71.0,71.0,2.0,144.0,144.0,144.0
2022-03,Aki Kurose,6,192.0,70.0,40.0,156.0,133.0,1.0,290.0,290.0,290.0
2022-03,Aki Kurose,7,123.0,59.0,35.0,107.0,94.0,1.0,202.0,202.0,202.0
2022-03,Aki Kurose,8,145.0,58.0,30.0,110.0,110.0,0.0,220.0,220.0,220.0
2022-03,Adams,K,52.0,6.0,1.0,32.0,27.0,0.0,59.0,59.0,59.0
2022-03,Adams,1,41.0,2.0,5.0,21.0,27.0,0.0,48.0,48.0,48.0
2022-03,Adams,2,48.0,3.0,9.0,34.0,23.0,2.0,59.0,59.0,59.0
2022-03,Adams,3,53.0,3.0,12.0,39.0,27.0,0.0,66.0,66.0,66.0
2022-03,Adams,4,46.0,5.0,9.0,33.0,27.0,0.0,60.0,60.0,60.0
2022-03,Adams,5,63.0,3.0,12.0,35.0,39.0,1.0,75.0,75.0,75.0
