Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2023-03,Ballard,9,316.0,6.0,50.0,201.0,156.0,11.0,368.0,368.0,368.0
2023-03,Ballard,10,358.0,12.0,65.0,221.0,201.0,9.0,431.0,431.0,428.49
2023-03,Ballard,11,351.0,11.0,40.0,200.0,195.0,4.0,399.0,388.0,370.75
2023-03,Ballard,12,336.0,7.0,51.0,217.0,169.0,8.0,394.0,375.0,351.75
2023-03,Cleveland STEM,9,189.0,28.0,27.0,135.0,100.0,0.0,235.0,235.0,234.0
2023-03,Cleveland STEM,10,197.0,24.0,17.0,133.0,100.0,0.0,233.0,233.0,232.41
2023-03,Cleveland STEM,11,188.0,21.0,14.0,102.0,113.0,1.0,216.0,194.0,169.25
2023-03,Cleveland STEM,12,190.0,15.0,24.0,120.0,98.0,1.0,219.0,184.0,152.15
2023-03,Franklin,9,157.0,59.0,38.0,114.0,121.0,2.0,237.0,237.0,235.75
2023-03,Franklin,10,233.0,74.0,38.0,165.0,163.0,3.0,331.0,331.0,329.48
2023-03,Franklin,11,216.0,68.0,39.0,164.0,143.0,1.0,308.0,291.0,264.78
2023-03,Franklin,12,223.0,103.0,37.0,174.0,172.0,1.0,347.0,316.0,261.31
2023-03,Garfield,9,301.0,31.0,43.0,192.0,165.0,6.0,363.0,363.0,363.0
2023-03,Garfield,10,359.0,24.0,36.0,221.0,183.0,10.0,414.0,414.0,412.18
2023-03,Garfield,11,330.0,30.0,43.0,198.0,192.0,7.0,397.0,382.0,344.02
2023-03,Garfield,12,362.0,29.0,36.0,213.0,205.0,3.0,421.0,381.0,335.84
2023-03,Lincoln,9,427.0,6.0,44.0,267.0,200.0,8.0,475.0,475.0,474.39
2023-03,Lincoln,10,354.0,15.0,45.0,238.0,165.0,8.0,411.0,411.0,409.98
2023-03,Lincoln,11,345.0,14.0,30.0,203.0,170.0,15.0,388.0,382.0,364.6
2023-03,Lincoln,12,336.0,10.0,34.0,211.0,163.0,5.0,379.0,369.0,353.08
2023-03,Roosevelt,9,306.0,17.0,44.0,176.0,178.0,3.0,357.0,357.0,355.69
2023-03,Roosevelt,10,337.0,16.0,39.0,192.0,187.0,8.0,387.0,387.0,383.01
2023-03,Roosevelt,11,348.0,9.0,35.0,184.0,202.0,2.0,388.0,374.0,344.45
2023-03,Roosevelt,12,345.0,6.0,38.0,209.0,177.0,2.0,388.0,366.0,336.1
2023-03,Chief Sealth International,9,208.0,65.0,47.0,146.0,156.0,4.0,306.0,306.0,305.87
2023-03,Chief Sealth International,10,205.0,50.0,60.0,172.0,120.0,5.0,297.0,297.0,296.87
2023-03,Chief Sealth International,11,195.0,60.0,52.0,156.0,127.0,3.0,286.0,243.0,220.99
2023-03,Chief Sealth International,12,234.0,72.0,49.0,179.0,163.0,2.0,344.0,268.0,238.42
2023-03,West Seattle,9,293.0,5.0,57.0,185.0,160.0,8.0,353.0,353.0,351.92
2023-03,West Seattle,10,313.0,14.0,45.0,201.0,163.0,7.0,371.0,371.0,368.76
2023-03,West Seattle,11,250.0,11.0,34.0,164.0,126.0,4.0,294.0,291.0,275.12
2023-03,West Seattle,12,273.0,11.0,31.0,165.0,141.0,4.0,310.0,282.0,239.57
2023-03,Ingraham,9,286.0,35.0,62.0,199.0,167.0,3.0,369.0,369.0,368.04
2023-03,Ingraham,10,271.0,42.0,56.0,191.0,161.0,7.0,359.0,359.0,357.88
2023-03,Ingraham,11,268.0,44.0,55.0,149.0,201.0,7.0,357.0,346.0,323.63
2023-03,Ingraham,12,270.0,39.0,42.0,188.0,148.0,6.0,342.0,313.0,261.63
2023-03,Rainier Beach,9,126.0,57.0,30.0,105.0,97.0,1.0,203.0,203.0,203.0
2023-03,Rainier Beach,10,131.0,45.0,27.0,105.0,92.0,0.0,197.0,197.0,196.94
2023-03,Rainier Beach,11,111.0,50.0,19.0,86.0,84.0,2.0,172.0,161.0,145.28
2023-03,Rainier Beach,12,124.0,70.0,28.0,114.0,101.0,0.0,215.0,195.0,164.59
2023-03,Nathan Hale,9,240.0,30.0,53.0,165.0,144.0,5.0,314.0,314.0,312.63
2023-03,Nathan Hale,10,204.0,28.0,51.0,151.0,115.0,8.0,274.0,274.0,273.3
2023-03,Nathan Hale,11,200.0,24.0,38.0,145.0,106.0,3.0,254.0,246.0,233.62
2023-03,Nathan Hale,12,213.0,19.0,22.0,130.0,117.0,5.0,252.0,238.0,203.31
2023-03,NOVA,9,35.0,3.0,16.0,18.0,19.0,16.0,53.0,53.0,52.25
2023-03,NOVA,10,41.0,2.0,17.0,24.0,24.0,12.0,60.0,60.0,59.08
2023-03,NOVA,11,56.0,1.0,21.0,30.0,35.0,13.0,78.0,78.0,72.5
2023-03,NOVA,12,50.0,1.0,17.0,23.0,38.0,6.0,67.0,67.0,64.28
2023-03,Center School,9,51.0,0.0,8.0,15.0,32.0,12.0,59.0,59.0,58.86
2023-03,Center School,10,28.0,1.0,16.0,16.0,24.0,5.0,45.0,45.0,44.53
2023-03,Center School,11,39.0,1.0,13.0,23.0,27.0,3.0,53.0,51.0,44.82
2023-03,Center School,12,53.0,1.0,19.0,35.0,34.0,4.0,73.0,62.0,40.8
2023-03,Denny International,6,166.0,58.0,54.0,151.0,110.0,2.0,263.0,263.0,263.0
2023-03,Denny International,7,162.0,72.0,50.0,129.0,135.0,1.0,265.0,265.0,264.75
2023-03,Denny International,8,194.0,54.0,48.0,150.0,127.0,1.0,278.0,278.0,277.38
2023-03,Eckstein,6,281.0,15.0,40.0,155.0,175.0,1.0,331.0,331.0,331.0
2023-03,Eckstein,7,298.0,15.0,35.0,178.0,167.0,2.0,347.0,347.0,344.49
2023-03,Eckstein,8,326.0,15.0,38.0,190.0,181.0,5.0,376.0,376.0,375.94
2023-03,Hamilton International,6,252.0,13.0,44.0,161.0,142.0,4.0,307.0,307.0,307.0
2023-03,Hamilton International,7,244.0,9.0,25.0,146.0,122.0,8.0,276.0,276.0,274.92
2023-03,Hamilton International,8,305.0,6.0,33.0,172.0,166.0,4.0,342.0,342.0,338.56
2023-03,Jane Addams,6,192.0,45.0,63.0,146.0,135.0,5.0,286.0,286.0,286.0
2023-03,Jane Addams,7,239.0,25.0,30.0,145.0,140.0,4.0,289.0,289.0,289.0
2023-03,Jane Addams,8,238.0,23.0,53.0,161.0,137.0,10.0,308.0,308.0,306.69
2023-03,Madison,6,268.0,19.0,46.0,154.0,172.0,3.0,329.0,329.0,329.0
2023-03,Madison,7,273.0,11.0,37.0,178.0,138.0,4.0,320.0,320.0,319.82
2023-03,Madison,8,281.0,16.0,49.0,193.0,141.0,5.0,339.0,339.0,337.71
2023-03,Meany,6,123.0,21.0,27.0,90.0,78.0,1.0,169.0,169.0,169.0
2023-03,Meany,7,121.0,24.0,22.0,84.0,80.0,0.0,164.0,164.0,164.0
2023-03,Meany,8,127.0,19.0,24.0,96.0,67.0,5.0,168.0,168.0,167.88
2023-03,Mercer International,6,132.0,64.0,35.0,115.0,101.0,1.0,217.0,217.0,217.0
2023-03,Mercer International,7,182.0,74.0,37.0,138.0,134.0,0.0,272.0,272.0,272.0
2023-03,Mercer International,8,252.0,83.0,45.0,173.0,188.0,2.0,363.0,363.0,363.0
2023-03,Robert Eagle Staff,6,160.0,21.0,46.0,108.0,108.0,4.0,220.0,220.0,220.0
2023-03,Robert Eagle Staff,7,169.0,16.0,41.0,103.0,116.0,2.0,221.0,221.0,220.92
2023-03,Robert Eagle Staff,8,185.0,30.0,43.0,105.0,136.0,6.0,247.0,247.0,246.33
2023-03,Whitman,6,176.0,5.0,25.0,107.0,97.0,2.0,206.0,206.0,206.0
2023-03,Whitman,7,202.0,7.0,29.0,117.0,110.0,8.0,235.0,235.0,234.45
2023-03,Whitman,8,199.0,8.0,35.0,139.0,93.0,6.0,238.0,238.0,236.67
2023-03,Washington,6,122.0,50.0,34.0,95.0,96.0,5.0,196.0,196.0,195.1
2023-03,Washington,7,116.0,39.0,26.0,91.0,77.0,3.0,171.0,171.0,171.0
2023-03,Washington,8,140.0,30.0,23.0,102.0,82.0,2.0,186.0,186.0,185.15
2023-03,McClure,6,112.0,12.0,24.0,76.0,70.0,1.0,147.0,147.0,147.0
2023-03,McClure,7,115.0,4.0,25.0,73.0,65.0,5.0,143.0,143.0,143.0
2023-03,McClure,8,116.0,5.0,16.0,75.0,58.0,3.0,136.0,136.0,135.62
2023-03,Aki Kurose,6,178.0,78.0,54.0,155.0,126.0,3.0,284.0,284.0,284.0
2023-03,Aki Kurose,7,180.0,77.0,45.0,158.0,130.0,3.0,291.0,291.0,290.66
2023-03,Aki Kurose,8,122.0,59.0,34.0,109.0,89.0,2.0,200.0,200.0,200.0
2023-03,Adams,K,40.0,0.0,1.0,23.0,18.0,0.0,41.0,41.0,41.0
2023-03,Adams,1,46.0,7.0,5.0,30.0,28.0,0.0,58.0,58.0,58.0
2023-03,Adams,2,42.0,2.0,3.0,22.0,25.0,0.0,47.0,47.0,46.07
