Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2019-11,Ballard,9,356.0,4.0,52.0,219.0,190.0,2.0,411.0,411.0,409.31
2019-11,Ballard,10,384.0,8.0,46.0,237.0,200.0,0.0,437.0,437.0,433.4
2019-11,Ballard,11,432.0,10.0,59.0,269.0,228.0,0.0,497.0,479.0,446.99
2019-11,Ballard,12,453.0,15.0,37.0,264.0,237.0,1.0,502.0,455.0,401.96
2019-11,Cleveland STEM,9,197.0,18.0,26.0,122.0,108.0,1.0,231.0,231.0,231.0
2019-11,Cleveland STEM,10,204.0,15.0,14.0,133.0,98.0,0.0,231.0,231.0,231.0
2019-11,Cleveland STEM,11,183.0,24.0,25.0,110.0,113.0,0.0,223.0,211.0,171.48
2019-11,Cleveland STEM,12,197.0,16.0,24.0,126.0,106.0,0.0,232.0,196.0,167.13
2019-11,Franklin,9,226.0,41.0,31.0,130.0,152.0,0.0,282.0,282.0,282.0
2019-11,Franklin,10,221.0,77.0,34.0,138.0,178.0,0.0,316.0,316.0,315.86
2019-11,Franklin,11,244.0,66.0,44.0,157.0,175.0,0.0,332.0,324.0,288.04
2019-11,Franklin,12,213.0,63.0,28.0,141.0,156.0,0.0,297.0,267.0,236.33
2019-11,Garfield,9,347.0,26.0,39.0,203.0,200.0,0.0,403.0,403.0,402.21
2019-11,Garfield,10,371.0,32.0,40.0,236.0,198.0,1.0,435.0,435.0,433.68
2019-11,Garfield,11,442.0,26.0,30.0,234.0,254.0,0.0,488.0,445.0,379.25
2019-11,Garfield,12,415.0,27.0,22.0,220.0,237.0,0.0,457.0,355.0,305.82
2019-11,Lincoln,9,356.0,6.0,37.0,221.0,177.0,1.0,399.0,399.0,398.76
2019-11,Lincoln,10,168.0,8.0,16.0,104.0,86.0,0.0,190.0,190.0,189.43
2019-11,Roosevelt,9,366.0,4.0,48.0,224.0,192.0,1.0,417.0,417.0,416.29
2019-11,Roosevelt,10,378.0,10.0,38.0,218.0,202.0,1.0,421.0,421.0,419.91
2019-11,Roosevelt,11,488.0,7.0,29.0,261.0,260.0,1.0,522.0,498.0,459.15
2019-11,Roosevelt,12,418.0,11.0,35.0,221.0,238.0,0.0,459.0,405.0,359.37
2019-11,Chief Sealth International,9,227.0,53.0,65.0,175.0,154.0,0.0,329.0,329.0,328.01
2019-11,Chief Sealth International,10,174.0,49.0,49.0,127.0,127.0,0.0,254.0,254.0,254.0
2019-11,Chief Sealth International,11,194.0,35.0,44.0,143.0,118.0,0.0,261.0,226.0,192.49
2019-11,Chief Sealth International,12,175.0,47.0,37.0,119.0,131.0,0.0,250.0,202.0,162.04
2019-11,West Seattle,9,268.0,10.0,31.0,162.0,142.0,0.0,304.0,304.0,301.47
2019-11,West Seattle,10,221.0,11.0,34.0,133.0,127.0,0.0,260.0,260.0,259.69
2019-11,West Seattle,11,245.0,8.0,31.0,144.0,138.0,0.0,282.0,265.0,235.36
2019-11,West Seattle,12,220.0,17.0,42.0,135.0,135.0,1.0,271.0,217.0,181.96
2019-11,Ingraham,9,286.0,35.0,56.0,187.0,177.0,1.0,365.0,365.0,364.57
2019-11,Ingraham,10,308.0,35.0,38.0,193.0,182.0,0.0,375.0,375.0,373.61
2019-11,Ingraham,11,298.0,34.0,43.0,194.0,170.0,1.0,365.0,346.0,305.13
2019-11,Ingraham,12,301.0,39.0,53.0,203.0,180.0,0.0,383.0,345.0,293.34
2019-11,Rainier Beach,9,119.0,58.0,36.0,112.0,89.0,1.0,202.0,202.0,202.0
2019-11,Rainier Beach,10,118.0,46.0,39.0,107.0,81.0,0.0,188.0,188.0,187.45
2019-11,Rainier Beach,11,107.0,52.0,37.0,104.0,77.0,0.0,181.0,168.0,140.44
2019-11,Rainier Beach,12,114.0,44.0,22.0,81.0,92.0,0.0,173.0,146.0,119.38
2019-11,Nathan Hale,9,223.0,25.0,33.0,151.0,124.0,2.0,277.0,277.0,276.42
2019-11,Nathan Hale,10,242.0,28.0,43.0,164.0,143.0,1.0,308.0,308.0,308.0
2019-11,Nathan Hale,11,227.0,29.0,52.0,151.0,146.0,0.0,297.0,274.0,247.28
2019-11,Nathan Hale,12,218.0,20.0,40.0,148.0,125.0,0.0,273.0,234.0,203.64
2019-11,NOVA,9,23.0,0.0,9.0,14.0,17.0,1.0,32.0,32.0,32.0
2019-11,NOVA,10,39.0,1.0,18.0,26.0,30.0,1.0,57.0,57.0,56.08
2019-11,NOVA,11,34.0,0.0,13.0,17.0,30.0,0.0,47.0,47.0,47.0
2019-11,NOVA,12,50.0,0.0,17.0,29.0,36.0,2.0,67.0,67.0,65.4
2019-11,Center School,9,53.0,2.0,26.0,35.0,42.0,3.0,80.0,80.0,79.29
2019-11,Center School,10,49.0,0.0,18.0,25.0,40.0,2.0,67.0,67.0,64.5
2019-11,Center School,11,51.0,0.0,9.0,19.0,40.0,1.0,60.0,53.0,37.38
2019-11,Center School,12,41.0,0.0,8.0,17.0,32.0,0.0,49.0,44.0,31.04
2019-11,Denny International,6,191.0,58.0,51.0,136.0,147.0,0.0,283.0,283.0,283.0
2019-11,Denny International,7,197.0,40.0,61.0,153.0,124.0,1.0,278.0,278.0,278.0
2019-11,Denny International,8,189.0,53.0,62.0,161.0,119.0,0.0,280.0,280.0,279.8
2019-11,Eckstein,6,321.0,20.0,57.0,196.0,193.0,0.0,389.0,389.0,389.0
2019-11,Eckstein,7,320.0,13.0,50.0,191.0,186.0,0.0,377.0,377.0,376.48
2019-11,Eckstein,8,265.0,15.0,50.0,152.0,169.0,1.0,322.0,322.0,320.84
2019-11,Hamilton International,6,325.0,3.0,36.0,198.0,163.0,2.0,363.0,363.0,363.0
2019-11,Hamilton International,7,301.0,7.0,44.0,175.0,173.0,0.0,348.0,348.0,347.19
2019-11,Hamilton International,8,303.0,8.0,24.0,170.0,164.0,0.0,334.0,334.0,333.28
2019-11,Jane Addams,6,288.0,40.0,59.0,195.0,174.0,0.0,369.0,369.0,369.0
2019-11,Jane Addams,7,252.0,28.0,47.0,162.0,153.0,0.0,315.0,315.0,314.67
2019-11,Jane Addams,8,252.0,26.0,45.0,173.0,140.0,0.0,313.0,313.0,312.53
2019-11,Madison,6,288.0,6.0,51.0,174.0,167.0,0.0,341.0,341.0,341.0
2019-11,Madison,7,297.0,12.0,41.0,182.0,166.0,0.0,348.0,348.0,347.93
2019-11,Madison,8,249.0,10.0,40.0,151.0,146.0,0.0,297.0,297.0,296.87
2019-11,Meany,6,141.0,13.0,30.0,102.0,77.0,1.0,180.0,180.0,180.0
2019-11,Meany,7,141.0,6.0,28.0,88.0,84.0,2.0,174.0,174.0,174.0
2019-11,Meany,8,131.0,9.0,25.0,91.0,72.0,1.0,164.0,164.0,163.94
2019-11,Mercer International,6,273.0,72.0,44.0,204.0,162.0,0.0,366.0,366.0,366.0
2019-11,Mercer International,7,310.0,62.0,47.0,204.0,192.0,0.0,396.0,396.0,396.0
2019-11,Mercer International,8,279.0,69.0,47.0,192.0,177.0,0.0,369.0,369.0,368.64
2019-11,Robert Eagle Staff,6,201.0,17.0,29.0,118.0,120.0,0.0,238.0,238.0,238.0
2019-11,Robert Eagle Staff,7,237.0,19.0,57.0,176.0,130.0,0.0,306.0,306.0,305.0
2019-11,Robert Eagle Staff,8,209.0,19.0,41.0,124.0,139.0,0.0,263.0,263.0,262.11
2019-11,Whitman,6,178.0,7.0,41.0,111.0,113.0,1.0,225.0,225.0,225.0
2019-11,Whitman,7,164.0,7.0,34.0,106.0,96.0,0.0,202.0,202.0,201.76
2019-11,Whitman,8,171.0,7.0,31.0,105.0,102.0,0.0,207.0,207.0,206.94
2019-11,Washington,6,131.0,28.0,29.0,94.0,83.0,0.0,177.0,177.0,177.0
2019-11,Washington,7,181.0,20.0,24.0,121.0,97.0,1.0,219.0,219.0,218.75
2019-11,Washington,8,183.0,17.0,26.0,114.0,105.0,0.0,219.0,219.0,219.0
2019-11,McClure,6,136.0,9.0,32.0,83.0,90.0,0.0,173.0,173.0,173.0
2019-11,McClure,7,143.0,6.0,34.0,91.0,88.0,1.0,180.0,180.0,180.0
2019-11,McClure,8,155.0,6.0,27.0,92.0,94.0,0.0,186.0,186.0,185.42
2019-11,Aki Kurose,6,134.0,57.0,37.0,104.0,107.0,0.0,211.0,211.0,211.0
2019-11,Aki Kurose,7,166.0,52.0,39.0,132.0,114.0,0.0,246.0,246.0,246.0
2019-11,Aki Kurose,8,138.0,40.0,34.0,108.0,97.0,0.0,205.0,205.0,205.0
2019-11,Adams,K,77.0,2.0,1.0,49.0,30.0,1.0,80.0,80.0,80.0
2019-11,Adams,1,71.0,6.0,6.0,42.0,40.0,0.0,82.0,82.0,82.0
2019-11,Adams,2,58.0,6.0,6.0,37.0,33.0,0.0,70.0,70.0,70.0
2019-11,Adams,3,74.0,5.0,10.0,44.0,44.0,0.0,88.0,88.0,88.0
2019-11,Adams,4,74.0,3.0,17.0,45.0,47.0,0.0,92.0,92.0,92.0
2019-11,Adams,5,65.0,6.0,19.0,44.0,43.0,0.0,87.0,87.0,87.0
2019-11,Alki,K,52.0,3.0,3.0,28.0,30.0,0.0,58.0,58.0,58.0
2019-11,Alki,1,44.0,5.0,5.0,31.0,23.0,0.0,54.0,54.0,54.0
2019-11,Alki,2,62.0,4.0,5.0,31.0,40.0,0.0,71.0,71.0,71.0
2019-11,Alki,3,39.0,2.0,16.0,33.0,24.0,0.0,57.0,57.0,57.0
2019-11,Alki,4,43.0,1.0,6.0,25.0,25.0,0.0,50.0,50.0,50.0
2019-11,Alki,5,53.0,2.0,14.0,41.0,28.0,0.0,69.0,69.0,69.0
2019-11,Arbor Heights,Preschool,25.0,0.0,6.0,11.0,20.0,0.0,31.0,0.0,0.0
2019-11,Arbor Heights,K,75.0,8.0,8.0,47.0,43.0,1.0,91.0,91.0,91.0
2019-11,Arbor Heights,1,89.0,11.0,13.0,50.0,61.0,0.0,111.0,111.0,111.0
2019-11,Arbor Heights,2,68.0,7.0,21.0,49.0,46.0,0.0,95.0,95.0,95.0
2019-11,Arbor Heights,3,79.0,4.0,14.0,52.0,45.0,0.0,97.0,97.0,97.0
2019-11,Arbor Heights,4,59.0,6.0,17.0,39.0,41.0,0.0,80.0,80.0,80.0
2019-11,Arbor Heights,5,63.0,8.0,24.0,53.0,36.0,0.0,89.0,89.0,89.0
2019-11,Daniel Bagley,K,66.0,7.0,4.0,41.0,35.0,0.0,76.0,76.0,76.0
2019-11,Daniel Bagley,1,47.0,5.0,7.0,31.0,27.0,0.0,58.0,58.0,58.0
2019-11,Daniel Bagley,2,53.0,8.0,6.0,28.0,38.0,0.0,66.0,66.0,66.0
2019-11,Daniel Bagley,3,42.0,4.0,10.0,24.0,30.0,0.0,54.0,54.0,54.0
2019-11,Daniel Bagley,4,45.0,4.0,11.0,30.0,29.0,0.0,59.0,59.0,59.0
2019-11,Daniel Bagley,5,58.0,6.0,14.0,39.0,36.0,0.0,75.0,75.0,75.0
2019-11,Beacon Hill International,K,43.0,24.0,4.0,36.0,33.0,0.0,69.0,69.0,69.0
2019-11,Beacon Hill International,1,41.0,33.0,2.0,35.0,39.0,0.0,74.0,74.0,74.0
2019-11,Beacon Hill International,2,33.0,30.0,3.0,36.0,27.0,0.0,63.0,63.0,63.0
2019-11,Beacon Hill International,3,41.0,25.0,5.0,32.0,36.0,0.0,68.0,68.0,68.0
2019-11,Beacon Hill International,4,45.0,22.0,10.0,32.0,39.0,0.0,71.0,71.0,71.0
2019-11,Beacon Hill International,5,59.0,9.0,8.0,33.0,41.0,0.0,74.0,74.0,74.0
