Month,School,Grade,Regular Program,Bilingual Served,Spec. Ed. Served,Male,Female,Non-Binary,Total Student Count,P223 Total Count,P223 Total FTE
2020-03,Ballard,9,354.0,4.0,53.0,220.0,188.0,2.0,410.0,410.0,408.47
2020-03,Ballard,10,378.0,8.0,45.0,231.0,199.0,0.0,430.0,430.0,427.43
2020-03,Ballard,11,434.0,11.0,58.0,268.0,230.0,1.0,499.0,476.0,447.19
2020-03,Ballard,12,447.0,15.0,33.0,259.0,232.0,1.0,492.0,448.0,384.94
2020-03,Cleveland STEM,9,194.0,17.0,28.0,121.0,106.0,1.0,228.0,228.0,228.0
2020-03,Cleveland STEM,10,205.0,14.0,14.0,133.0,98.0,0.0,231.0,231.0,230.73
2020-03,Cleveland STEM,11,182.0,24.0,22.0,109.0,111.0,0.0,220.0,208.0,168.37
2020-03,Cleveland STEM,12,198.0,16.0,22.0,126.0,105.0,0.0,231.0,193.0,162.91
2020-03,Franklin,9,229.0,46.0,32.0,137.0,154.0,0.0,291.0,291.0,290.7
2020-03,Franklin,10,211.0,83.0,35.0,137.0,177.0,0.0,314.0,314.0,312.58
2020-03,Franklin,11,232.0,68.0,39.0,149.0,171.0,0.0,320.0,311.0,273.81
2020-03,Franklin,12,216.0,70.0,27.0,140.0,165.0,0.0,305.0,272.0,229.67
2020-03,Garfield,9,348.0,26.0,40.0,205.0,200.0,0.0,405.0,405.0,402.81
2020-03,Garfield,10,363.0,32.0,42.0,231.0,196.0,1.0,428.0,428.0,425.55
2020-03,Garfield,11,429.0,26.0,28.0,229.0,245.0,0.0,474.0,429.0,361.44
2020-03,Garfield,12,411.0,24.0,21.0,219.0,232.0,0.0,451.0,352.0,294.51
2020-03,Lincoln,9,356.0,6.0,34.0,220.0,175.0,1.0,396.0,396.0,394.83
2020-03,Lincoln,10,170.0,6.0,18.0,106.0,86.0,0.0,192.0,192.0,190.31
2020-03,Roosevelt,9,359.0,3.0,47.0,221.0,187.0,0.0,408.0,408.0,406.76
2020-03,Roosevelt,10,368.0,10.0,37.0,213.0,196.0,1.0,410.0,410.0,408.32
2020-03,Roosevelt,11,479.0,9.0,30.0,255.0,260.0,1.0,516.0,490.0,444.45
2020-03,Roosevelt,12,415.0,10.0,33.0,218.0,234.0,1.0,453.0,400.0,348.22
2020-03,Chief Sealth International,9,234.0,51.0,65.0,174.0,161.0,0.0,335.0,335.0,335.0
2020-03,Chief Sealth International,10,170.0,52.0,48.0,124.0,127.0,0.0,251.0,251.0,251.0
2020-03,Chief Sealth International,11,194.0,37.0,44.0,144.0,120.0,0.0,264.0,229.0,196.6
2020-03,Chief Sealth International,12,171.0,46.0,36.0,118.0,127.0,0.0,245.0,195.0,150.74
2020-03,West Seattle,9,271.0,10.0,33.0,165.0,144.0,0.0,309.0,309.0,307.76
2020-03,West Seattle,10,217.0,12.0,31.0,130.0,125.0,0.0,255.0,255.0,254.55
2020-03,West Seattle,11,239.0,11.0,33.0,139.0,142.0,0.0,281.0,258.0,228.28
2020-03,West Seattle,12,217.0,15.0,37.0,129.0,131.0,1.0,261.0,207.0,170.35
2020-03,Ingraham,9,283.0,34.0,53.0,188.0,172.0,0.0,360.0,360.0,359.72
2020-03,Ingraham,10,305.0,44.0,33.0,199.0,180.0,0.0,379.0,379.0,378.03
2020-03,Ingraham,11,296.0,35.0,40.0,189.0,169.0,2.0,360.0,340.0,302.07
2020-03,Ingraham,12,297.0,38.0,52.0,197.0,180.0,0.0,377.0,338.0,273.34
2020-03,Rainier Beach,9,116.0,56.0,34.0,104.0,91.0,0.0,195.0,195.0,194.96
2020-03,Rainier Beach,10,118.0,49.0,35.0,105.0,84.0,0.0,189.0,189.0,189.0
2020-03,Rainier Beach,11,103.0,53.0,37.0,96.0,82.0,0.0,178.0,163.0,136.56
2020-03,Rainier Beach,12,116.0,47.0,21.0,85.0,92.0,0.0,177.0,149.0,113.98
2020-03,Nathan Hale,9,217.0,27.0,35.0,151.0,122.0,2.0,275.0,275.0,273.67
2020-03,Nathan Hale,10,240.0,27.0,39.0,158.0,143.0,1.0,302.0,302.0,301.29
2020-03,Nathan Hale,11,225.0,27.0,51.0,149.0,144.0,0.0,293.0,269.0,243.12
2020-03,Nathan Hale,12,221.0,18.0,42.0,147.0,129.0,0.0,276.0,237.0,200.66
2020-03,NOVA,9,29.0,0.0,9.0,18.0,19.0,1.0,38.0,38.0,38.0
2020-03,NOVA,10,47.0,1.0,19.0,30.0,34.0,2.0,66.0,66.0,65.08
2020-03,NOVA,11,33.0,0.0,13.0,19.0,27.0,0.0,46.0,46.0,44.65
2020-03,NOVA,12,46.0,0.0,13.0,26.0,32.0,1.0,59.0,59.0,57.28
2020-03,Center School,9,52.0,2.0,26.0,34.0,42.0,3.0,79.0,79.0,78.67
2020-03,Center School,10,47.0,0.0,18.0,23.0,40.0,2.0,65.0,65.0,64.46
2020-03,Center School,11,48.0,0.0,9.0,19.0,37.0,1.0,57.0,49.0,34.89
2020-03,Center School,12,40.0,0.0,7.0,15.0,32.0,0.0,47.0,42.0,26.42
2020-03,Denny International,6,196.0,59.0,50.0,134.0,152.0,0.0,286.0,286.0,286.0
2020-03,Denny International,7,202.0,41.0,64.0,161.0,125.0,1.0,287.0,287.0,286.89
2020-03,Denny International,8,190.0,55.0,60.0,158.0,121.0,0.0,279.0,279.0,278.9
2020-03,Eckstein,6,324.0,19.0,55.0,194.0,194.0,1.0,389.0,389.0,389.0
2020-03,Eckstein,7,321.0,16.0,47.0,191.0,187.0,0.0,378.0,378.0,377.15
2020-03,Eckstein,8,266.0,13.0,47.0,151.0,167.0,1.0,319.0,319.0,317.93
2020-03,Hamilton International,6,326.0,4.0,34.0,197.0,164.0,2.0,363.0,363.0,363.0
2020-03,Hamilton International,7,303.0,9.0,45.0,179.0,175.0,0.0,354.0,354.0,352.21
2020-03,Hamilton International,8,297.0,9.0,21.0,167.0,159.0,0.0,326.0,326.0,324.94
2020-03,Jane Addams,6,289.0,40.0,57.0,195.0,174.0,0.0,369.0,369.0,369.0
2020-03,Jane Addams,7,251.0,33.0,48.0,170.0,151.0,0.0,321.0,321.0,320.93
2020-03,Jane Addams,8,257.0,25.0,41.0,173.0,141.0,0.0,314.0,314.0,313.53
2020-03,Madison,6,287.0,7.0,52.0,174.0,168.0,0.0,342.0,342.0,342.0
2020-03,Madison,7,296.0,14.0,40.0,181.0,167.0,0.0,348.0,348.0,347.87
2020-03,Madison,8,248.0,10.0,40.0,151.0,144.0,0.0,295.0,295.0,293.83
2020-03,Meany,6,135.0,13.0,31.0,102.0,71.0,2.0,175.0,175.0,175.0
2020-03,Meany,7,142.0,8.0,27.0,89.0,84.0,3.0,176.0,176.0,175.7
2020-03,Meany,8,134.0,10.0,23.0,93.0,72.0,1.0,166.0,166.0,165.7
2020-03,Mercer International,6,284.0,76.0,45.0,210.0,173.0,0.0,383.0,383.0,383.0
2020-03,Mercer International,7,313.0,66.0,49.0,210.0,194.0,0.0,404.0,404.0,403.95
2020-03,Mercer International,8,282.0,75.0,46.0,198.0,180.0,0.0,378.0,378.0,377.64
2020-03,Robert Eagle Staff,6,195.0,18.0,32.0,117.0,118.0,0.0,235.0,235.0,235.0
2020-03,Robert Eagle Staff,7,245.0,20.0,59.0,180.0,137.0,0.0,317.0,317.0,315.93
2020-03,Robert Eagle Staff,8,208.0,24.0,43.0,126.0,141.0,0.0,267.0,267.0,266.86
2020-03,Whitman,6,179.0,9.0,42.0,112.0,115.0,1.0,228.0,228.0,227.48
2020-03,Whitman,7,164.0,7.0,32.0,103.0,97.0,0.0,200.0,200.0,199.01
2020-03,Whitman,8,174.0,8.0,31.0,109.0,102.0,0.0,211.0,211.0,210.75
